,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
1431,0,0,46,0,56,170,6,75,0,82,9,27,79,13,73
1432,5,30,66,6,91,50,61,1,0,72,6,25,147,11,102
1433,10,24,82,1,70,87,33,4,0,47,5,18,134,11,6
1434,0,10,21,1,16,11,0,7,0,0,2,12,29,6,19
1435,0,0,0,0,2,59,0,7,0,44,44,0,0,0,0
1436,54,54,62,1,15,4,4,0,0,1,2,7,43,8,21
1437,0,0,0,0,28,26,99,0,0,1,61,0,38,0,1
1438,11,34,74,10,53,111,54,0,0,46,8,16,162,11,87
1439,4,46,61,11,70,51,83,1,0,59,6,21,141,8,90
1440,10,5,43,0,48,50,36,0,0,49,8,9,69,6,67
1441,1,98,111,0,72,26,0,0,0,0,0,2,73,2,23
1442,21,56,64,542,13,6,1,1,0,4,2,8,39,1,24
1443,0,0,4,0,14,108,31,10,0,128,4,22,75,21,41
1444,6,15,52,0,60,52,46,7,0,43,5,19,120,11,76
1445,2,39,41,2,7,2,1,0,0,0,2,4,17,2,10
1446,17,19,32,0,62,25,133,0,0,4,56,14,160,14,83
1447,0,4,49,0,57,48,26,0,0,44,5,35,77,18,65
1448,3,8,25,4,32,27,8,2,0,6,0,23,69,13,51
1449,72,120,131,239,36,19,9,0,0,2,6,6,41,3,43
1450,2,15,41,0,36,56,43,4,0,48,7,9,73,9,51
1451,27,14,35,0,18,11,17,1,0,1,23,6,23,2,3
1452,9,37,67,12,61,78,42,18,0,49,5,14,157,7,94
1453,0,38,52,21,71,49,80,0,0,70,5,23,141,19,85
1454,0,0,0,0,0,98,0,6,0,7,92,2,3,5,1
1455,9,89,105,49,97,61,64,1,0,120,3,25,143,10,108
1456,0,0,19,0,28,41,95,47,0,85,4,9,111,10,73
1457,12,60,63,1,8,9,6,2,0,3,1,2,19,5,9
1458,42,49,64,0,7,2,0,0,0,0,0,8,9,4,6
1459,0,0,1,0,10,20,14,1,0,1,12,14,22,5,15
1460,1,1,22,0,48,36,62,1,0,22,5,14,128,10,80
1461,0,0,2,0,2,75,5,3,0,2,138,14,26,8,8
1462,15,87,128,28,128,59,32,0,0,39,4,18,241,15,153
1463,52,77,83,1,13,2,2,2,0,0,2,4,24,8,11
1464,60,47,61,5,21,8,15,1,0,7,2,4,59,4,28
1465,44,18,33,6,14,22,8,7,0,3,2,10,28,12,12
1466,19,34,36,15,14,12,10,1,0,11,6,6,43,6,25
1467,13,59,65,1,6,3,0,0,0,0,2,7,15,4,7
1468,0,0,7,0,10,15,11,0,0,3,7,8,25,7,16
1469,11,36,40,4,15,6,6,0,0,6,2,6,32,5,20
1470,2,5,25,0,55,35,88,1,0,3,67,10,106,8,66
1471,2,76,134,43,147,70,42,1,0,70,6,29,154,13,118
1472,0,0,31,0,42,39,33,0,0,48,6,9,48,5,36
1473,0,0,36,0,38,34,27,1,0,48,3,8,47,5,41
1474,16,41,48,4,15,2,0,0,0,0,0,2,39,4,17
1475,180,90,124,5,31,22,21,4,0,12,7,0,59,0,28
1476,45,55,67,2,7,0,4,2,0,2,2,8,25,4,13
1477,3,62,125,44,114,89,46,0,0,54,3,34,201,12,163
1478,34,120,108,20,112,76,84,3,0,84,18,12,171,6,105
1479,3,9,12,0,5,21,32,0,0,5,6,8,26,4,13
1480,1,19,26,2,10,3,0,0,0,0,0,6,18,4,10
1481,91,105,103,33,82,46,126,0,0,71,7,11,245,16,30
1482,41,27,79,0,78,137,95,12,0,76,21,69,181,23,66
1483,16,33,35,2,5,1,2,2,0,0,1,2,6,2,3
1484,1,106,103,39,100,55,103,1,0,80,7,6,162,6,121
1485,16,22,27,2,20,11,5,2,0,7,6,8,42,8,24
1486,0,0,12,0,20,60,24,2,0,2,92,0,37,0,28
1487,5,17,52,3,90,70,68,2,0,68,5,45,192,26,117
1488,0,55,81,29,75,44,95,0,0,79,7,16,182,12,16
1489,1,21,46,12,72,58,101,4,0,74,5,31,193,19,108
1490,7,18,14,3,12,2,4,0,0,3,1,4,20,5,16
1491,45,21,29,1,10,5,1,1,0,1,1,3,12,4,9
1492,31,43,47,2,14,4,6,4,0,8,3,12,19,10,15
1493,4,28,32,2,7,4,1,0,0,0,3,8,29,0,15
1494,15,16,24,1,10,4,2,0,0,1,1,6,23,1,13
1495,45,38,50,0,20,4,2,0,0,0,3,8,31,6,20
1496,15,47,66,13,71,52,72,1,0,48,6,24,200,18,110
1497,1,85,88,45,85,55,78,0,0,82,3,22,185,16,124
1498,83,70,106,19,80,65,43,1,0,31,3,26,169,19,116
1499,0,2,20,0,44,38,64,0,0,6,55,20,85,17,57
1500,35,54,83,3,43,51,54,10,0,41,4,20,176,15,63
1501,0,0,36,0,43,40,71,0,0,7,74,18,68,10,60
1502,8,5,18,0,26,41,28,1,0,8,28,33,62,22,22
1503,75,82,108,32,83,60,78,0,0,82,10,17,169,13,114
1504,27,39,40,4,12,2,4,1,0,2,1,2,20,3,3
1505,0,0,13,0,19,15,36,0,0,1,33,4,53,3,35
1506,2,29,35,29,18,9,13,1,0,2,8,4,36,3,25
1507,0,0,0,0,0,145,0,50,0,36,62,0,0,0,0
1508,0,0,8,0,17,23,14,0,0,1,19,6,31,3,17
1509,68,58,76,7,40,17,31,4,0,9,18,27,100,9,53
1510,33,76,78,2,13,16,14,0,0,9,3,6,41,5,26
1511,1,3,24,2,26,49,37,9,0,41,8,9,79,4,52
1512,38,35,48,577,17,8,4,2,0,1,1,6,27,5,16
1513,15,67,98,17,126,67,48,0,0,45,12,21,211,16,143
1514,2,34,58,125,82,95,37,10,0,70,4,35,192,23,113
1515,32,35,43,4,22,5,9,0,0,6,4,4,41,4,20
1516,4,30,82,1,77,125,77,18,0,101,13,29,159,16,119
1517,35,10,12,2,10,6,12,0,0,6,5,10,31,0,21
1518,0,65,122,31,129,56,55,1,0,66,15,35,168,16,133
1519,0,1,38,0,50,67,97,9,0,111,1,22,149,11,0
1520,12,39,59,19,82,67,94,1,0,84,2,8,143,4,109
1521,29,23,24,6,15,9,6,5,0,2,4,22,45,1,24
1522,0,0,11,0,14,33,16,0,0,2,9,13,38,6,22
1523,0,0,19,0,33,54,64,0,0,0,54,18,77,14,50
1524,10,27,40,1,67,81,56,1,0,34,4,12,178,11,92
1525,56,55,69,3,12,6,14,0,0,3,2,2,31,1,1
1526,22,32,32,4,8,0,2,1,0,0,1,2,22,2,13
1527,27,12,20,2,12,0,2,7,0,2,0,7,22,0,9
1528,83,30,52,3,46,71,46,2,0,78,10,15,89,14,3
1529,3,7,26,0,41,68,124,0,0,6,70,17,129,3,85
1530,27,30,34,2,10,8,2,3,0,0,2,2,24,1,15
1531,11,91,91,28,94,40,0,0,0,0,0,10,142,7,96
1532,86,68,71,1,20,10,8,2,0,11,2,0,39,4,23
1533,5,11,27,8,46,96,20,2,0,127,5,34,108,33,57
1534,0,0,10,0,17,8,17,1,0,1,14,14,58,11,27
1535,13,22,32,3,34,10,8,4,0,6,4,8,40,5,30
1536,0,0,5,0,6,16,25,0,0,3,47,7,14,0,6
1537,0,0,0,0,0,78,0,108,0,15,4,0,0,0,0
1538,3,9,14,0,24,14,16,2,0,5,6,16,53,9,18
1539,0,0,21,0,25,42,36,0,0,2,51,14,20,11,27
1540,31,27,40,2,15,8,11,2,0,7,4,9,23,3,17
1541,1,88,105,40,106,49,66,1,0,41,2,27,203,24,127
1542,60,56,63,6,17,11,11,1,0,5,3,21,50,3,23
1543,0,32,104,26,153,62,66,0,0,103,7,8,167,7,132
1544,10,22,49,0,67,75,108,0,0,2,88,28,140,18,87
1545,6,19,66,4,59,162,59,26,0,32,2,26,184,12,112
1546,0,0,22,0,38,35,96,0,0,1,95,14,66,7,53
1547,8,43,89,6,108,152,20,8,0,76,14,35,189,18,151
1548,0,8,10,2,7,4,1,0,0,0,2,4,63,2,32
1549,0,3,19,0,22,25,28,0,0,8,46,7,30,5,27
1550,0,24,60,0,54,62,57,0,0,71,2,9,105,4,80
1551,5,16,54,0,71,49,67,1,0,5,90,14,140,6,98
1552,87,11,15,17,13,6,1,1,0,0,1,0,0,0,13
1553,4,3,15,0,14,15,11,0,0,0,23,16,34,8,18
1554,44,53,69,5,34,19,12,0,0,2,4,14,117,6,58
1555,0,2,16,2,36,29,32,0,0,1,25,8,66,6,38
1556,30,57,58,2,6,7,8,4,0,6,5,2,14,2,9
1557,0,1,12,0,13,7,13,0,0,1,17,10,19,5,14
1558,0,9,33,1,43,74,42,30,0,67,3,22,107,18,60
1559,3,60,82,27,69,40,49,1,0,57,5,14,138,8,106
1560,0,0,38,0,57,37,33,0,0,39,6,24,79,19,70
1561,0,0,26,0,34,52,74,0,0,10,60,8,72,9,51
1562,5,48,47,0,14,0,1,1,0,0,0,8,34,5,16
1563,1,50,89,45,98,43,95,1,0,87,4,24,193,16,4
1564,4,31,42,2,16,2,0,1,0,0,0,13,27,9,10
1565,4,13,11,3,8,5,4,1,0,1,0,6,23,0,14
1566,18,12,13,4,9,3,1,0,0,0,1,6,20,2,11
1567,45,39,54,2,13,3,0,0,0,0,0,10,43,8,7
1568,10,35,38,0,5,2,0,1,0,0,2,5,19,1,9
1569,0,0,39,0,54,36,90,0,0,4,105,18,86,17,4
1570,1,65,110,46,128,48,71,1,0,105,16,20,159,12,104
1571,3,101,105,45,90,56,93,2,0,77,17,40,202,31,125
1572,0,0,48,0,51,35,49,0,0,75,11,24,67,12,59
1573,0,24,51,4,70,38,97,3,0,41,14,10,163,4,99
1574,0,0,22,0,37,41,89,0,0,4,57,4,85,3,53
1575,23,25,32,3,15,3,2,1,0,1,2,9,40,6,18
1576,54,127,150,9,25,10,0,0,0,0,0,12,50,13,31
1577,44,7,41,0,51,59,106,0,0,80,11,22,166,11,96
1578,26,87,137,40,126,62,67,1,0,110,5,10,135,8,115
1579,0,0,25,0,47,27,97,0,0,1,92,19,74,9,64
1580,1,6,29,0,35,37,68,0,0,4,69,6,80,10,51
1581,29,34,87,4,83,169,51,36,0,52,33,44,149,44,98
1582,35,29,20,24,14,0,0,0,0,0,0,0,0,0,13
1583,23,49,51,4,13,0,0,0,0,0,0,0,0,0,1
1584,12,48,20,73,46,4,8,0,0,0,4,0,0,0,76
1585,29,30,26,4,8,1,1,3,0,0,3,0,0,0,10
1586,50,133,115,7,14,2,0,2,0,0,3,0,0,0,18
1587,16,29,19,9,29,23,6,7,0,1,1,0,0,0,58
1588,21,52,48,3,14,0,0,0,0,0,0,0,0,0,1
1589,11,47,30,6,19,2,0,0,0,0,3,0,0,0,2
1590,26,42,36,18,17,2,2,4,0,0,2,0,0,0,20
1591,62,89,101,14,44,4,9,0,0,1,2,0,0,0,55
1592,3,33,23,6,17,2,0,0,0,0,0,0,0,0,25
1593,11,104,82,14,49,0,0,0,0,0,0,0,0,0,9
1594,8,47,35,11,39,0,0,0,0,0,0,0,0,0,3
1595,87,330,302,28,56,18,5,4,0,11,2,0,0,0,96
1596,66,72,55,8,19,0,0,0,0,0,0,0,0,0,23
1597,64,45,29,12,45,20,8,7,0,2,2,0,0,0,28
1598,7,105,96,24,23,0,0,0,0,0,0,0,0,0,28
1599,3,17,6,5,21,10,8,1,0,0,2,0,0,0,48
1600,85,121,102,162,50,15,3,6,0,8,1,0,0,0,67
1601,52,60,44,2,36,10,2,0,0,3,1,0,0,0,35
1602,18,191,171,14,51,11,7,0,0,2,2,0,0,0,74
1603,19,18,16,4,21,9,4,5,0,0,1,0,0,0,36
1604,10,75,72,3,6,1,0,0,0,0,0,0,0,0,8
1605,37,58,49,23,32,10,2,0,0,3,1,0,0,0,50
1606,5,53,35,12,44,4,0,0,0,3,2,0,0,0,54
1607,6,35,28,5,27,2,1,0,0,1,1,0,0,0,5
1608,23,27,24,13,12,0,0,0,0,0,0,0,0,0,12
1609,1,47,26,16,29,0,0,0,0,0,0,0,0,0,32
1610,8,43,38,3,22,0,0,0,0,0,0,0,0,0,1
1611,62,256,311,119,25,5,0,0,0,2,2,0,0,0,41
1612,33,48,47,3,4,1,2,0,0,1,2,0,0,0,2
1613,9,38,38,4,48,10,5,0,0,4,0,0,0,0,51
1614,18,45,41,4,19,2,3,1,0,0,0,0,0,0,5
1615,16,33,40,7,8,0,0,0,0,0,0,0,0,0,10
1616,20,15,14,1,17,18,2,0,0,12,0,0,0,0,33
1617,59,97,72,23,111,32,4,11,0,7,1,0,0,0,133
1618,44,116,143,21,154,116,61,0,1,26,29,15,142,3,76
1619,43,86,90,11,101,154,93,0,0,31,50,56,181,2,91
1620,6,24,28,7,25,7,10,1,0,2,3,4,27,4,14
1621,25,47,54,6,27,17,11,0,0,12,2,0,45,0,32
1622,25,4,17,1,23,11,4,0,0,1,3,5,25,0,16
1623,19,54,53,5,20,21,9,8,0,5,8,3,36,0,19
1624,11,24,47,5,18,0,0,0,0,0,0,0,44,0,16
1625,1,4,7,0,9,27,1,6,0,9,15,2,11,3,7
1626,10,67,69,2,31,8,16,0,0,4,5,8,52,5,22
1627,21,85,91,2,62,18,19,3,0,7,13,12,77,4,35
1628,1,3,5,0,17,64,14,0,0,0,6,5,47,1,5
1629,12,19,25,1,19,38,17,2,0,8,4,0,40,0,1
1630,7,43,46,0,18,1,0,0,0,1,0,18,32,11,11
1631,7,13,14,1,10,5,2,0,0,3,1,4,31,0,15
1632,40,33,38,3,27,15,9,0,0,3,8,2,37,5,2
1633,12,47,48,3,32,2,2,1,0,1,0,7,31,4,14
1634,6,34,37,8,30,14,18,2,0,6,4,7,28,6,16
1635,0,11,11,814,10,4,1,0,0,1,0,2,13,2,8
1636,18,24,33,1,16,0,0,0,0,0,0,27,26,15,4
1637,65,10,12,0,10,0,0,0,0,0,0,2,17,3,9
1638,3,32,40,4,15,1,0,0,0,0,0,0,24,2,9
1639,55,18,37,0,30,58,20,0,0,15,7,16,118,0,59
1640,3,38,42,1,14,8,6,0,0,5,3,6,19,2,11
1641,5,7,21,0,10,161,9,2,0,19,12,8,50,0,30
1642,10,39,33,2,19,13,11,0,0,2,5,6,24,4,11
1643,14,54,58,2,27,6,2,0,0,2,0,5,38,2,15
1644,27,15,33,0,40,38,13,1,0,17,7,5,67,3,37
1645,11,54,48,14,50,13,14,0,0,8,7,0,85,0,48
1646,78,84,102,12,86,77,32,0,0,17,4,36,155,2,69
1647,0,0,6,0,13,16,6,1,0,5,1,6,31,0,13
1648,6,22,27,2,28,32,11,2,0,7,26,4,25,1,10
1649,17,48,68,1,28,3,0,0,0,0,0,12,51,3,20
1650,5,49,56,1,13,9,3,1,0,7,0,6,16,0,10
1651,2,1,2,0,2,8,15,0,0,3,7,11,14,7,6
1652,1,37,46,3,16,8,7,0,0,3,1,16,35,10,16
1653,12,20,36,1,34,13,10,0,0,2,6,26,55,2,5
1654,74,66,76,4,30,15,6,0,0,4,6,2,43,2,4
1655,49,56,85,4,25,0,0,0,0,0,0,2,51,2,16
1656,16,34,43,16,35,5,0,0,0,0,0,7,68,0,37
1657,32,44,59,0,36,2,0,0,0,0,0,16,32,2,2
1658,15,10,17,4,22,8,7,0,0,3,1,5,23,1,12
1659,31,79,84,0,27,3,0,1,0,0,0,7,42,3,19
1660,4,27,38,3,30,21,16,0,0,8,11,4,70,2,32
1661,5,51,59,5,46,33,11,2,0,12,7,19,83,0,44
1662,60,51,35,14,33,12,11,0,0,5,6,8,51,6,25
1663,7,11,21,0,13,18,18,0,0,8,13,12,20,2,7
1664,9,20,18,0,34,27,17,1,0,5,3,11,51,4,16
1665,0,6,9,0,17,10,17,2,0,4,6,10,57,8,25
1666,30,38,52,3,24,19,13,1,0,7,5,8,30,0,18
1667,45,28,40,36,8,0,0,0,0,0,0,4,15,2,8
1668,14,21,17,1,10,5,6,0,0,3,2,4,23,2,12
1669,2,16,43,8,14,2,0,0,0,0,0,16,74,2,21
1670,12,27,35,0,14,0,0,0,0,0,0,0,24,0,11
1671,47,23,27,0,11,5,5,0,0,3,0,4,16,7,8
1672,0,7,18,2,14,32,5,0,0,0,0,4,25,7,11
1673,8,11,22,4,16,4,3,0,0,3,1,7,32,4,21
1674,4,25,31,2,8,2,1,0,0,1,1,3,18,3,8
1675,12,9,15,0,17,8,15,0,0,5,9,8,38,5,19
1676,40,36,54,0,9,41,0,3,0,35,16,13,18,7,8
1677,5,21,44,4,31,34,3,2,0,16,10,4,44,2,23
1678,9,11,50,2,61,215,36,1,0,33,11,32,109,9,72
1679,22,32,41,5,55,183,39,1,0,45,20,13,73,5,43
1680,0,26,34,9,20,15,10,0,0,8,2,8,32,6,14
1681,4,25,29,0,22,10,5,0,0,6,1,12,52,3,31
1682,70,150,161,8,58,21,26,0,0,22,19,20,75,10,48
1683,17,70,81,8,31,2,2,0,0,2,1,14,52,10,29
1684,1,10,16,0,19,35,33,0,0,19,20,4,69,2,29
1685,15,15,12,3,12,8,3,0,0,3,1,2,17,1,8
1686,26,21,26,6,11,7,4,0,0,5,1,3,11,2,8
1687,22,49,42,0,21,15,13,0,0,5,3,12,21,3,11
1688,10,41,40,11,37,9,5,0,0,6,1,12,49,7,21
1689,9,17,22,9,10,1,1,0,0,1,0,24,31,8,13
1690,8,35,39,1,42,6,3,0,0,3,2,10,46,4,25
1691,81,113,144,1,42,15,17,1,0,14,9,18,62,18,25
1692,35,12,19,1,13,7,6,0,0,4,3,9,13,7,6
1693,19,31,35,1,22,14,6,1,0,4,1,10,24,4,11
1694,40,52,56,7,63,54,35,0,0,22,5,20,101,8,53
1695,16,28,36,2,23,12,11,1,0,6,10,8,41,2,23
1696,7,38,42,6,14,0,0,0,0,0,0,6,37,8,12
1697,0,10,49,0,89,34,15,1,0,9,8,2,101,4,61
1698,6,17,22,0,27,6,5,0,0,3,2,12,33,8,19
1699,10,23,28,2,11,3,1,0,0,0,0,5,26,5,9
1700,4,19,26,0,24,7,8,0,0,5,2,10,31,6,15
1701,0,0,6,0,8,105,5,3,0,48,19,13,24,6,12
1702,0,0,4,0,8,45,5,0,0,0,3,15,23,7,10
1703,71,87,76,2,19,4,6,0,0,2,2,10,35,4,14
1704,13,39,53,0,21,8,5,0,0,2,3,13,25,9,14
1705,0,21,34,0,38,153,22,0,0,59,36,19,135,6,41
1706,0,35,31,2,33,20,13,1,0,7,12,2,33,4,17
1707,24,81,110,6,94,37,13,0,0,6,2,20,96,11,42
1708,10,153,172,4,36,13,21,0,0,10,5,2,62,1,20
1709,10,44,50,1,20,8,6,0,0,5,0,6,58,3,27
1710,22,26,53,4,41,39,25,0,0,14,10,8,71,17,65
1711,9,12,14,1,17,8,5,0,0,3,1,2,22,0,13
1712,14,57,76,3,31,18,20,0,0,5,7,8,44,7,21
1713,4,29,33,2,63,45,31,0,0,15,15,8,77,4,43
1714,8,45,52,3,30,37,15,0,0,5,9,10,38,4,16
1715,0,6,22,1,22,3,1,0,0,2,0,13,28,3,17
1716,75,20,29,1,10,1,0,0,0,0,0,2,29,0,11
1717,78,49,46,1,36,0,0,0,0,0,0,2,40,2,23
1718,9,25,31,3,20,10,15,0,0,8,8,7,51,7,25
1719,2,84,135,10,80,19,10,0,0,6,4,8,166,12,66
1720,36,21,22,2,20,10,3,0,0,5,1,2,21,2,11
1721,36,48,70,4,25,2,2,0,0,1,1,4,69,1,28
1722,1,21,22,7,14,8,4,0,0,4,5,8,30,5,15
1723,6,58,63,1,32,18,10,0,0,3,3,8,38,10,12
1724,36,51,60,0,12,2,0,0,0,0,0,2,19,8,11
1725,27,7,14,2,9,5,3,0,0,0,1,4,32,3,7
1726,4,34,42,4,32,19,14,1,0,6,7,6,29,9,15
1727,38,70,74,5,35,0,0,0,0,0,0,8,55,6,24
1728,133,137,173,7,85,52,29,0,0,14,13,18,105,11,52
1729,20,23,31,2,21,4,1,1,0,2,0,17,30,18,15
1730,13,30,28,2,10,4,8,0,0,1,3,2,15,2,1
1731,3,14,13,3,11,7,7,1,0,4,1,2,20,1,10
1732,46,22,8,2,14,16,0,0,0,0,0,0,0,0,1
1733,23,93,68,457,43,46,37,4,0,28,9,0,0,0,33
1734,23,39,29,3,36,47,25,0,0,12,6,0,0,0,13
1735,86,17,1,1,18,19,0,0,0,0,0,0,0,0,1
1736,44,84,40,19,80,93,78,0,0,41,5,0,0,0,53
1737,59,27,15,3,67,68,79,0,0,50,16,0,0,0,29
1738,5,25,15,8,24,25,21,2,0,9,8,0,0,0,18
1739,22,17,12,4,16,18,15,2,0,10,7,0,0,0,12
1740,86,79,68,222,69,79,39,5,0,36,11,0,0,0,28
1741,17,25,17,4,19,0,0,0,0,0,0,0,0,0,19
1742,89,44,35,6,32,0,0,0,0,0,0,0,0,0,34
1743,82,15,5,1,17,0,0,0,0,0,0,0,0,0,20
1744,22,29,15,11,27,0,0,0,0,0,0,0,0,0,31
1745,26,137,124,7,33,0,0,0,0,0,0,0,0,0,38
1746,44,53,42,2,17,0,0,0,0,0,0,0,0,0,1
1747,105,25,16,2,14,0,0,0,0,0,0,0,0,0,15
1748,11,133,130,4,17,0,0,0,0,0,0,0,0,0,22
1749,11,28,26,0,20,0,0,0,0,0,0,0,0,0,37
1750,17,154,134,1,6,0,0,0,0,0,0,0,0,0,7
1751,29,75,52,7,35,0,0,0,0,0,0,0,0,0,25
1752,0,93,75,4,47,0,0,0,0,0,0,0,0,0,47
1753,238,70,59,2,23,0,0,0,0,0,0,0,0,0,3
1754,33,29,20,6,31,0,0,0,0,0,0,0,0,0,26
1755,31,56,48,1,16,0,0,0,0,0,0,0,0,0,27
1756,11,67,47,6,37,0,0,0,0,0,0,0,0,0,42
1757,4,33,23,6,18,0,0,0,0,0,0,0,0,0,22
1758,6,27,24,4,19,0,0,0,0,0,0,0,0,0,19
1759,41,20,8,5,28,0,0,0,0,0,0,0,0,0,25
1760,8,27,19,9,36,0,0,0,0,0,0,0,0,0,40
1761,0,28,10,17,31,0,0,0,0,0,0,0,0,0,33
1762,22,47,47,3,24,0,0,0,0,0,0,0,0,0,30
1763,114,24,16,0,18,0,0,0,0,0,0,0,0,0,12
1764,32,28,12,5,45,0,0,0,0,0,0,0,0,0,27
1765,8,37,24,3,30,0,0,0,0,0,0,0,0,0,6
1766,0,7,1,30,8,2,5,2,0,6,1,4,15,3,17
1767,5,26,25,2,29,0,0,0,0,0,0,8,42,7,1
1768,7,40,31,5,21,17,10,0,0,21,1,8,34,1,10
1769,11,49,53,2,3,1,1,2,0,1,0,0,0,0,7
1770,8,64,58,55,29,16,19,1,0,13,0,7,73,1,53
1771,4,39,24,10,34,10,20,2,0,13,0,12,64,1,64
1772,14,21,8,1,18,8,3,0,0,4,0,8,38,0,1
1773,10,45,26,19,44,6,17,1,0,14,0,13,89,13,39
1774,40,33,17,35,21,6,4,0,0,2,2,5,26,6,33
1775,0,11,2,2,11,3,0,0,0,0,0,22,38,22,30
1776,5,8,2,3,6,7,12,4,0,18,0,7,18,7,17
1777,18,104,97,1,31,2,0,0,0,2,0,9,43,1,3
1778,99,85,94,11,84,2,1,1,0,0,2,29,202,12,4
1779,129,60,35,151,29,6,10,1,0,4,0,13,44,10,47
1780,34,40,22,11,34,9,13,9,0,10,3,7,56,5,60
1781,15,41,44,2,6,0,0,0,0,2,0,2,7,2,5
1782,6,167,150,22,45,19,19,3,0,18,0,0,0,0,10
1783,34,8,5,1,11,29,16,30,0,12,6,0,0,0,5
1784,5,18,15,5,16,6,2,0,0,8,1,9,27,3,29
1785,99,34,19,5,35,25,13,8,0,17,1,7,50,0,46
1786,17,78,73,2,21,156,35,0,0,4,15,0,0,0,28
1787,26,35,29,1,23,303,26,0,0,3,13,3,30,0,18
1788,17,24,9,4,19,7,6,5,0,6,1,2,15,1,15
1789,14,33,18,3,29,155,21,7,0,5,11,17,50,1,53
1790,13,20,17,4,16,11,4,0,0,4,1,6,16,0,0
1791,3,108,89,2,23,123,15,1,0,1,5,8,29,0,27
1792,0,9,4,2,9,43,16,0,0,1,7,1,8,1,11
1793,12,28,20,4,18,52,8,0,0,7,3,3,16,0,18
1794,51,63,53,4,24,0,0,0,0,0,0,4,13,3,1
1795,0,2,1,1,21,86,21,1,0,4,8,3,21,0,22
1796,38,35,30,4,26,114,13,0,0,6,8,8,26,3,25
1797,2,23,11,7,23,14,10,2,0,2,3,6,39,2,20
1798,30,24,16,0,21,98,24,0,0,6,22,5,20,1,1
1799,19,20,7,4,15,19,10,7,0,5,2,2,18,2,18
1800,38,34,28,23,13,0,0,0,0,0,0,6,15,0,8
1801,0,1,1,0,2,79,5,5,0,4,4,2,4,0,1
1802,18,59,57,8,28,6,4,0,0,6,4,5,27,1,28
1803,8,35,17,7,20,0,4,0,0,2,1,1,14,1,0
1804,29,89,80,2,29,25,7,0,0,2,3,2,6,0,7
1805,51,70,45,8,38,211,51,0,0,2,36,20,55,1,45
1806,23,22,17,3,14,0,0,0,0,0,0,2,11,0,10
1807,0,9,0,5,13,7,5,0,0,2,2,9,32,0,18
1808,37,20,17,3,18,2,6,3,0,2,0,8,27,6,12
1809,156,47,39,6,19,0,0,0,0,0,0,2,25,0,19
1810,17,18,10,8,13,46,5,6,0,2,1,2,10,2,13
1811,29,91,69,3,39,24,9,5,0,7,5,9,29,2,2
1812,34,16,5,1,18,96,13,2,0,6,4,6,16,0,18
1813,18,33,32,3,24,3,2,1,0,3,2,4,14,1,20
1814,8,29,18,4,13,0,0,0,0,0,0,4,19,1,16
1815,8,113,105,1,8,1,1,0,0,0,0,0,0,0,16
1816,28,160,121,0,15,3,0,0,0,0,0,0,0,0,28
1817,34,41,4,1,9,4,1,0,0,0,0,0,0,0,19
1818,8,44,40,2,9,5,0,0,0,2,0,0,0,0,1
1819,6,49,42,0,5,1,0,0,0,0,0,0,0,0,7
1820,2,26,30,4,4,2,1,0,0,4,1,6,11,2,8
1821,8,8,5,0,7,2,0,0,0,0,0,34,32,29,14
1822,4,14,11,1,17,2,0,0,0,0,0,12,37,13,16
1823,1,19,11,0,38,1,9,0,0,3,6,31,90,2,42
1824,29,21,23,0,10,0,0,0,0,0,0,4,19,3,6
1825,3,11,7,0,7,1,7,0,0,7,3,27,38,16,17
1826,0,17,14,2,4,3,4,0,0,2,2,23,29,2,9
1827,6,24,20,1,6,1,9,0,0,1,1,6,14,6,6
1828,3,8,6,1,4,1,3,0,0,3,0,30,28,19,12
1829,10,11,10,1,8,2,14,0,0,3,2,12,20,10,1
1830,22,53,54,1,7,2,8,0,0,2,2,8,20,0,8
1831,31,9,4,0,4,6,5,0,0,2,0,24,23,0,3
1832,45,23,21,0,11,2,10,0,0,2,0,2,22,0,8
1833,12,32,35,1,18,0,3,0,0,5,0,8,21,6,1
1834,5,26,22,2,3,2,4,0,0,5,9,12,10,0,7
1835,77,7,16,0,5,5,6,0,0,2,1,2,23,0,1
1836,11,20,17,2,12,1,4,0,0,3,3,7,10,4,6
1837,0,214,194,0,1,0,0,0,0,0,0,2,1,2,0
1838,10,58,54,1,15,0,0,0,0,0,0,8,25,7,11
1839,2,23,20,1,12,2,3,0,0,3,1,10,29,14,12
1840,2,12,11,1,8,2,0,0,0,5,1,28,35,4,3
1841,8,28,26,1,6,1,0,0,0,6,0,9,16,4,10
1842,1,10,5,3,4,1,3,0,0,3,1,16,46,0,2
1843,48,32,33,2,3,2,2,0,0,5,0,2,11,0,4
1844,0,14,8,2,8,2,0,0,0,0,0,14,22,12,9
1845,1,7,10,3,5,6,25,0,0,28,8,10,55,7,28
1846,0,2,3,0,4,0,0,0,0,0,0,34,75,0,30
1847,0,2,4,0,7,7,41,1,2,24,22,6,43,9,1
1848,0,11,25,6,23,20,43,0,1,28,11,25,102,16,48
1849,0,6,13,1,14,4,0,0,0,0,0,14,39,9,18
1850,0,0,2,0,3,36,43,0,0,25,16,7,47,5,25
1851,2,42,42,12,34,26,142,0,5,96,56,18,76,3,43
1852,2,3,7,2,7,1,0,0,0,0,0,15,76,6,35
1853,3,8,8,0,12,10,0,0,0,0,0,2,81,0,38
