,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
2415,0,46,46,3,12,2,2,0,0,2,0,3,31,0,18
2416,10,99,97,129,36,7,8,0,0,6,4,8,99,5,62
2417,40,58,67,5,33,0,2,0,0,0,0,14,55,14,25
2418,0,32,23,6,24,6,3,0,0,3,4,13,49,8,29
2419,59,78,77,15,27,3,4,0,0,0,0,8,60,11,33
2420,10,36,23,9,26,4,6,0,0,2,1,2,43,2,19
2421,7,17,20,4,11,4,3,0,0,3,2,2,35,1,15
2422,4,55,69,8,22,4,1,0,0,2,0,10,60,5,4
2423,26,27,31,6,23,3,2,0,0,2,0,52,70,19,39
2424,125,30,23,2,18,6,1,0,0,2,0,10,64,5,23
2425,0,18,16,5,15,3,1,0,0,1,0,2,26,2,18
2426,204,77,109,6,100,9,7,1,0,7,0,30,200,21,93
2427,39,84,115,23,118,4,0,0,0,0,0,56,205,37,88
2428,36,62,70,4,8,1,3,1,0,5,0,13,56,0,21
2429,5,37,44,7,44,6,20,1,0,8,5,28,116,18,3
2430,52,41,45,3,23,6,9,0,0,21,1,8,79,7,24
2431,23,24,29,9,22,6,0,0,0,0,0,8,40,7,25
2432,13,42,43,7,22,0,0,0,0,0,0,10,36,9,21
2433,77,58,68,18,96,3,9,0,0,20,3,32,150,22,78
2434,67,12,15,0,5,5,4,10,0,1,2,8,32,0,16
2435,1,12,20,5,18,0,0,0,0,0,0,4,31,5,17
2436,1,15,28,4,23,3,10,0,0,1,3,43,90,30,33
2437,9,64,56,18,44,0,0,0,0,0,0,10,85,9,46
2438,20,96,95,325,39,5,13,0,0,20,4,32,107,20,60
2439,36,73,90,15,68,1,0,0,0,0,0,27,120,15,54
2440,0,1,4,0,6,46,0,19,0,31,7,26,50,9,18
2441,75,65,94,7,95,19,14,2,0,23,0,58,215,42,111
2442,13,70,84,7,79,8,11,1,0,8,5,39,137,29,63
2443,31,67,68,10,60,6,10,1,0,19,4,28,119,15,56
2444,4,10,13,1,21,4,5,1,0,0,4,19,68,11,25
2445,11,34,36,4,28,0,0,0,0,0,0,12,50,8,24
2446,11,57,70,18,60,4,16,0,0,17,7,31,129,21,58
2447,59,110,117,113,35,10,7,0,0,5,2,28,112,15,57
2448,0,0,4,0,7,0,0,0,0,0,0,17,43,11,11
2449,4,56,56,12,55,7,10,2,0,13,8,47,139,19,78
2450,18,50,57,5,36,0,0,0,0,0,0,18,64,19,29
2451,12,106,123,23,55,4,0,0,0,0,0,51,148,38,74
2452,57,67,89,9,124,8,2,1,0,13,0,64,139,21,107
2453,16,40,47,6,40,2,1,0,0,2,3,26,87,16,39
2454,0,20,33,10,36,2,0,0,0,0,0,30,63,13,37
2455,20,102,129,53,93,7,24,0,0,17,0,52,193,23,95
2456,5,69,79,15,72,6,2,0,0,0,1,34,128,29,58
2457,116,119,175,7,68,10,17,7,0,17,16,22,100,2,36
2458,14,38,79,24,38,9,32,1,0,13,7,7,150,0,53
2459,9,9,14,0,22,25,6,1,0,1,1,9,77,6,37
2460,0,38,38,20,39,0,0,0,0,0,0,4,88,3,38
2461,1,11,12,4,13,14,0,9,0,3,0,5,31,3,13
2462,21,47,54,11,38,17,16,0,0,13,9,5,84,2,44
2463,60,79,95,17,40,96,35,4,0,28,20,11,216,0,94
2464,7,51,55,4,33,7,22,4,0,11,9,23,71,0,38
2465,14,81,70,1,22,24,5,10,0,17,12,15,49,0,28
2466,23,68,76,3,25,10,28,4,0,7,10,6,56,1,12
2467,4,110,107,11,37,14,19,1,0,21,7,42,123,0,60
2468,136,72,76,13,82,24,23,5,0,17,18,14,185,2,2
2469,0,0,15,0,35,41,10,44,0,20,17,11,84,0,43
2470,23,63,64,1,37,9,9,1,0,5,8,12,42,5,22
2471,0,0,0,0,0,40,0,25,0,23,13,0,0,0,0
2472,24,137,145,10,64,24,33,1,0,12,16,10,145,4,72
2473,0,46,36,11,51,0,0,0,0,0,0,18,83,3,41
2474,7,4,28,1,50,35,15,0,0,17,1,19,239,0,106
2475,8,16,23,7,11,30,3,15,0,26,11,0,33,0,12
2476,161,30,36,0,12,13,18,7,0,3,1,4,35,2,6
2477,12,38,45,7,13,6,2,1,0,2,1,10,37,3,0
2478,0,2,1,0,2,299,0,119,0,30,23,5,10,2,2
2479,0,0,0,0,0,101,0,24,0,24,28,0,0,0,0
2480,0,0,2,0,1,9,31,2,0,27,2,0,22,0,10
2481,0,0,2,0,4,25,3,14,0,15,6,4,14,0,6
2482,8,21,18,4,15,1,4,4,0,0,3,12,28,4,13
2483,2,31,45,14,28,6,14,1,0,24,2,6,82,0,39
2484,1,19,17,9,16,1,0,0,0,0,0,0,39,0,17
2485,57,98,89,37,35,7,18,3,0,11,10,18,132,0,50
2486,0,0,1,0,2,26,35,18,0,1,28,2,30,1,9
2487,7,21,23,5,21,7,7,4,0,2,1,4,48,4,26
2488,2,90,87,1,14,13,29,0,0,11,6,11,26,0,23
2489,9,46,54,5,19,71,0,49,0,22,7,4,39,0,17
2490,16,51,89,16,39,16,32,2,0,15,23,9,158,0,54
2491,3,11,14,8,24,0,0,0,0,0,0,8,27,8,13
2492,0,2,4,0,4,0,0,0,0,0,0,2,85,0,40
2493,4,15,12,3,10,12,11,3,0,8,4,8,31,0,13
2494,7,71,66,10,33,4,25,2,0,16,0,5,67,4,31
2495,213,178,178,8,46,9,28,0,0,11,9,8,117,0,59
2496,38,44,77,3,39,21,32,3,0,15,7,73,58,57,23
2497,0,0,0,0,0,62,0,30,0,28,12,0,0,0,0
2498,51,23,29,12,21,12,21,26,0,11,2,22,47,13,26
2499,0,0,0,0,0,232,0,103,0,11,33,0,0,0,0
2500,110,209,212,14,92,15,33,0,0,24,9,2,116,0,2
2501,0,0,1,0,1,45,0,7,0,24,13,4,5,1,1
2502,6,2,2,1,2,50,0,18,0,19,10,2,6,0,3
2503,0,6,4,1,4,32,0,3,0,30,8,2,5,1,2
2504,10,37,38,10,21,6,12,0,0,14,5,12,53,0,24
2505,1,21,27,8,19,95,7,49,0,35,10,24,70,0,32
2506,72,149,146,13,41,3,36,0,0,22,9,22,89,0,45
2507,26,39,55,396,21,4,0,3,0,3,0,8,45,3,16
2508,0,21,28,3,16,0,0,0,0,0,0,18,37,24,16
2509,26,53,54,4,23,30,0,7,0,19,18,10,28,0,0
2510,8,14,22,4,23,11,11,0,0,16,2,2,49,2,25
2511,35,107,116,16,42,27,22,2,0,23,13,0,103,0,46
2512,0,6,7,2,10,14,34,1,0,15,6,9,55,1,27
2513,68,39,58,6,28,11,23,3,0,14,1,6,75,4,33
2514,52,33,35,8,19,7,13,6,0,8,17,14,50,0,29
2515,113,87,95,4,37,10,25,3,0,16,16,16,136,2,74
2516,0,17,19,119,16,2,0,0,0,0,0,0,0,0,18
2517,24,35,33,5,19,1,0,0,0,0,0,5,39,5,23
2518,11,37,41,200,37,41,18,4,0,17,10,16,172,4,61
2519,3,27,36,0,18,0,0,0,0,0,0,6,35,8,1
2520,0,27,43,17,29,1,0,0,0,0,0,0,74,0,27
2521,0,0,0,0,0,118,0,91,0,24,5,0,0,0,0
2522,0,37,45,19,35,1,0,0,0,0,0,5,76,2,39
2523,87,23,35,5,22,11,21,1,0,9,4,5,55,0,24
2524,77,68,73,8,56,6,25,5,0,16,12,10,101,0,48
2525,0,0,0,0,0,58,0,33,0,14,18,0,0,0,0
2526,33,26,33,3,16,4,16,0,0,7,2,10,47,0,21
2527,36,35,46,6,28,5,20,0,0,0,0,4,40,4,5
2528,55,175,197,8,85,9,20,1,0,19,4,30,142,26,48
2529,97,90,92,9,31,0,0,0,0,0,0,0,65,0,5
2530,6,56,62,19,49,6,0,0,0,0,0,6,103,5,52
2531,42,126,118,8,22,2,12,0,0,13,4,0,26,1,15
2532,0,0,0,0,1,97,0,14,0,32,35,2,0,2,0
2533,10,32,36,7,16,9,18,0,0,9,6,4,46,0,22
2534,52,54,41,9,36,0,0,0,0,0,0,4,32,0,0
2535,44,7,3,1,8,0,0,0,0,0,0,15,18,7,10
2536,2,43,21,17,53,0,0,0,0,0,0,9,79,9,38
2537,21,49,44,2,10,0,0,0,0,0,0,8,9,2,11
2538,8,27,20,1,27,0,0,0,0,0,0,12,24,0,19
2539,49,6,1,1,7,0,0,0,0,0,0,6,18,5,8
2540,11,29,29,5,33,0,0,0,0,0,0,12,47,2,43
2541,116,132,96,9,96,0,0,0,0,0,0,43,128,0,108
2542,6,63,59,0,26,0,0,0,0,0,0,4,48,1,39
2543,211,43,21,2,40,0,0,0,0,0,0,6,46,0,30
2544,197,64,60,3,45,0,0,0,0,0,0,20,44,1,48
2545,72,41,18,9,44,0,0,0,0,0,0,27,84,0,53
2546,8,28,20,3,23,0,0,0,0,0,0,10,33,0,27
2547,22,15,11,7,12,0,0,0,0,0,0,10,25,2,13
2548,92,94,80,4,30,0,0,0,0,0,0,18,50,16,3
2549,73,9,2,0,7,0,0,0,0,0,0,2,15,3,1
2550,74,75,59,12,39,9,0,0,0,0,0,0,0,0,0
2551,7,65,46,24,41,12,9,0,0,4,1,0,0,0,45
2552,42,110,106,9,52,52,1,8,0,6,1,0,0,0,6
2553,94,138,118,25,28,39,1,3,0,10,1,0,0,0,33
2554,31,46,64,2,37,64,0,0,0,1,0,0,0,0,88
2555,12,45,26,13,37,10,6,0,0,6,0,0,0,0,35
2556,29,72,40,10,60,72,11,0,0,13,4,0,0,0,5
2557,30,112,97,1,23,24,10,0,0,8,3,0,0,0,2
2558,0,99,60,26,65,58,6,10,0,18,2,0,0,0,81
2559,38,70,39,50,122,133,12,35,0,14,2,0,0,0,63
2560,14,80,58,20,57,55,20,3,1,9,5,0,0,0,65
2561,19,45,29,8,32,0,0,0,0,0,0,0,0,0,36
2562,14,117,81,160,67,43,0,0,0,0,0,0,0,0,22
2563,0,5,4,1,4,84,13,1,0,10,5,0,0,0,1
2564,9,63,38,16,50,30,16,0,1,9,3,0,0,0,65
2565,126,145,102,58,70,33,13,0,0,14,2,0,0,0,16
2566,27,105,65,17,64,44,20,3,0,6,0,0,0,0,89
2567,8,40,26,1,22,0,0,0,0,0,0,0,0,0,17
2568,16,88,68,15,52,21,9,0,0,7,3,0,0,0,73
2569,0,0,2,0,1,17,30,6,0,0,19,4,17,4,4
2570,39,204,217,5,60,23,37,0,0,13,19,6,54,4,30
2571,1,14,22,0,15,3,0,0,0,0,0,15,31,4,14
2572,17,16,18,2,13,8,9,9,0,3,4,10,17,9,6
2573,45,40,66,4,45,11,14,1,0,2,4,17,99,12,41
2574,0,6,11,1,8,7,1,6,0,2,3,29,37,0,16
2575,1,25,47,20,63,0,0,0,0,0,0,10,86,8,47
2576,0,70,76,22,115,1,4,1,0,2,0,21,136,16,69
2577,0,84,81,44,95,2,11,0,0,8,0,24,168,21,74
2578,70,59,61,4,38,1,1,1,0,1,0,8,84,7,37
2579,1,118,114,36,105,4,10,2,0,3,3,21,232,3,123
2580,3,53,73,25,89,2,6,0,0,1,1,10,112,9,62
2581,8,107,120,43,182,5,7,1,0,4,1,27,252,20,79
2582,1,85,93,35,87,10,14,0,0,3,6,18,195,11,116
2583,22,69,80,34,58,15,5,3,0,8,0,32,144,12,87
2584,2,48,93,50,177,0,2,0,0,1,0,18,243,11,126
2585,3,54,69,26,46,0,1,1,0,1,1,7,94,4,43
2586,1,40,59,16,46,2,3,0,0,2,0,10,88,9,48
2587,1,47,85,20,104,7,5,0,0,6,0,6,131,5,81
2588,0,109,116,43,124,5,15,0,0,11,0,15,299,18,154
2589,11,125,124,43,138,6,6,10,0,5,0,58,274,44,147
2590,0,0,10,0,8,3,2,1,0,2,0,25,30,17,0
2591,7,78,81,24,78,2,10,1,0,4,0,29,189,21,99
2592,0,84,88,38,100,8,11,0,0,4,4,32,229,23,119
2593,0,58,84,27,47,5,3,0,0,8,0,16,92,9,37
2594,0,46,50,22,51,3,2,4,0,2,0,6,95,5,54
2595,0,12,11,7,21,0,0,0,0,0,0,4,47,2,22
2596,0,60,70,37,65,3,2,3,0,4,0,19,148,8,90
2597,0,22,23,69,26,2,1,0,0,1,1,4,62,2,35
2598,19,154,150,27,69,5,10,26,0,4,6,5,203,2,102
2599,98,99,99,43,101,5,6,3,0,3,0,15,198,16,10
2600,3,107,134,55,178,9,5,0,0,7,3,26,289,18,17
2601,4,100,109,42,115,3,10,0,0,6,2,46,220,38,117
2602,0,48,89,39,138,4,7,1,0,3,1,18,151,11,93
2603,30,23,31,5,17,6,8,0,0,15,0,4,48,2,26
2604,0,5,11,7,24,2,3,0,0,2,1,4,33,0,21
2605,2,52,96,33,148,4,5,0,0,2,1,20,176,14,92
2606,0,81,87,68,98,2,4,0,0,3,0,18,171,14,102
2607,0,19,20,5,22,2,5,0,0,4,0,10,51,5,5
2608,1,71,86,24,81,4,7,0,0,1,2,18,135,14,76
2609,8,127,115,60,131,8,6,1,0,6,0,18,275,13,159
2610,4,78,74,24,85,0,0,0,0,0,0,14,153,10,78
2611,2,70,67,34,82,2,9,2,0,4,0,13,166,12,86
2612,5,70,71,26,69,2,8,0,0,8,0,17,164,3,89
2613,14,35,43,12,45,2,1,0,0,1,0,12,58,12,33
2614,0,29,28,9,25,3,4,0,0,4,0,14,56,14,27
2615,1,28,36,14,33,3,6,0,0,5,3,21,77,15,42
2616,0,43,52,22,44,1,2,0,0,1,0,11,90,10,51
2617,44,23,94,2,70,1,2,0,0,1,1,10,153,8,78
2618,22,66,107,34,130,4,4,0,0,3,0,21,185,13,99
2619,1,55,117,39,141,6,5,0,0,7,0,28,205,22,4
2620,3,34,61,31,92,11,3,0,0,2,5,2,136,3,89
2621,2,36,29,5,22,0,0,0,0,0,0,3,46,0,23
2622,0,31,39,13,31,4,5,0,0,2,3,6,81,5,40
2623,3,63,116,46,203,4,7,0,0,7,0,30,222,21,120
2624,2,65,104,36,122,5,14,2,0,10,1,30,176,18,94
2625,4,92,106,18,84,5,3,0,0,4,3,13,104,12,5
2626,0,18,49,6,44,7,9,0,0,7,3,15,115,6,52
2627,12,211,197,45,109,8,11,1,0,14,0,12,221,9,130
2628,2,87,167,43,92,2,0,0,0,2,0,2,200,1,95
2629,2,97,108,52,118,5,5,0,0,5,0,30,237,18,111
2630,19,74,82,11,37,1,2,0,0,1,0,12,81,5,43
2631,10,75,80,7,24,1,0,1,0,1,0,4,29,2,18
2632,4,113,132,37,143,6,7,0,0,9,1,42,239,25,129
2633,0,11,13,1,15,2,12,0,0,7,0,8,51,9,28
2634,0,3,10,0,18,5,14,0,0,6,4,24,45,26,19
2635,0,52,50,31,55,4,5,0,0,3,0,35,146,0,64
2636,49,173,184,34,124,6,14,1,0,5,3,13,234,8,7
2637,4,139,140,41,148,5,10,1,0,6,1,22,278,18,158
2638,33,27,31,9,25,1,1,1,0,1,1,4,37,2,22
2639,2,28,35,15,30,8,7,0,0,4,0,17,81,9,47
2640,4,14,33,0,19,1,1,0,0,1,0,4,74,5,33
2641,0,41,63,28,73,4,1,0,0,4,0,19,124,15,66
2642,1,71,84,28,69,7,6,0,0,11,0,15,152,10,1
2643,5,28,36,10,38,3,1,0,0,2,0,6,83,6,4
2644,29,62,111,34,174,15,8,12,0,4,6,28,201,21,110
2645,125,47,51,3,43,13,4,3,0,5,0,16,114,11,64
2646,0,12,16,6,15,1,2,0,0,2,0,16,35,7,18
2647,0,25,26,14,34,1,0,0,0,0,0,6,65,4,0
2648,2,10,17,6,15,17,7,1,0,2,3,17,63,14,40
2649,4,15,16,8,14,0,0,0,0,0,0,2,24,4,13
2650,11,93,100,19,113,0,0,0,0,0,0,24,194,19,105
2651,8,68,85,34,68,3,0,0,0,0,0,26,149,15,81
2652,0,42,109,31,166,9,8,1,0,3,1,36,207,21,125
2653,1,55,66,35,55,9,7,7,0,10,0,12,87,9,67
2654,34,66,93,14,101,7,12,0,0,8,2,14,144,9,75
2655,40,96,98,42,95,4,6,0,0,5,0,17,189,14,106
2656,37,105,136,16,48,17,2,9,0,12,4,14,109,13,49
2657,55,164,171,30,98,4,4,0,0,8,0,54,186,38,104
2658,3,64,67,24,58,3,4,4,0,2,0,21,149,14,82
2659,0,18,32,4,19,3,3,0,0,4,0,6,41,4,23
2660,1,37,50,15,45,0,6,0,0,4,0,14,93,10,53
2661,5,104,108,45,87,8,5,0,0,5,0,11,161,5,102
2662,18,61,77,19,47,5,1,1,0,6,0,8,87,2,51
2663,0,63,71,42,64,4,3,0,0,5,0,10,127,2,82
2664,12,73,91,36,77,1,1,0,0,0,0,18,137,12,87
2665,10,60,96,21,63,0,0,0,0,0,0,13,119,8,64
2666,0,90,100,41,83,3,5,0,0,4,0,13,156,11,86
2667,0,76,118,61,167,3,0,0,0,0,0,18,202,12,109
2668,3,14,22,2,11,6,2,2,0,4,0,6,33,6,3
2669,0,32,26,13,31,14,2,3,0,14,0,8,76,7,32
2670,7,89,93,28,49,0,0,0,0,0,0,13,95,8,54
2671,2,11,27,14,46,9,2,1,0,11,1,4,65,4,34
2672,2,88,110,47,105,13,6,0,0,5,0,30,214,22,111
2673,5,14,26,12,38,6,3,2,0,2,1,15,70,7,0
2674,0,19,25,9,21,5,6,1,0,9,0,9,63,6,3
2675,25,136,154,38,99,6,14,0,0,4,4,22,195,14,108
2676,1,125,132,46,85,5,5,0,0,9,2,32,132,24,86
2677,0,114,140,62,162,8,10,5,0,7,0,43,335,34,7
2678,9,32,31,14,28,0,0,0,0,0,0,16,52,10,26
2679,5,120,144,65,125,7,9,0,0,6,2,24,188,19,126
2680,11,80,114,35,98,5,6,0,0,4,2,20,169,4,94
2681,10,21,28,5,14,0,0,0,0,0,0,6,16,6,10
2682,0,48,70,19,60,0,0,0,0,0,0,20,111,16,58
2683,0,58,98,47,149,6,5,0,0,7,0,18,230,15,124
2684,28,121,123,52,76,2,8,0,0,7,0,22,203,15,110
2685,41,155,192,28,84,4,5,0,0,2,0,29,194,17,98
2686,1,51,56,17,56,3,5,0,0,2,1,29,120,24,57
2687,6,29,25,5,44,1,1,0,0,0,0,10,64,12,33
2688,20,90,138,49,160,3,11,1,0,4,2,33,233,31,116
2689,0,23,35,8,26,0,0,0,0,0,0,14,50,6,3
2690,0,31,48,10,40,12,6,1,0,12,0,31,98,16,55
2691,2,108,134,58,102,11,10,3,0,9,7,26,184,16,104
2692,2,68,83,25,63,3,6,0,0,3,3,18,134,10,76
2693,0,11,21,8,19,0,2,0,0,1,0,10,38,6,21
2694,3,126,127,52,135,12,3,0,0,5,0,40,268,32,133
2695,1,56,67,16,54,2,1,0,0,1,0,20,111,7,64
2696,1,81,82,43,92,10,10,0,0,8,4,24,168,19,99
2697,8,38,44,12,38,8,10,3,0,12,0,16,92,8,57
2698,0,53,54,23,53,1,2,0,0,2,1,5,115,3,68
2699,0,21,51,18,84,5,3,0,0,5,0,16,123,9,63
2700,5,74,80,26,56,3,2,0,0,3,0,24,103,14,60
2701,6,78,89,18,70,4,9,11,0,4,0,12,121,5,64
2702,0,55,75,32,54,0,0,0,0,0,0,1,119,0,62
2703,9,29,47,17,67,2,6,0,0,2,1,8,92,7,50
2704,0,61,71,31,66,6,1,0,0,6,0,10,151,7,7
2705,7,55,78,28,81,7,4,0,0,6,0,20,129,12,68
2706,0,57,76,26,53,6,4,0,0,4,0,17,122,12,4
2707,1,82,53,25,76,1,3,0,0,1,0,10,117,7,49
2708,0,73,65,24,60,3,4,0,0,6,0,6,128,4,67
2709,1,59,65,28,74,5,3,1,0,3,0,22,143,13,42
2710,150,74,75,16,58,2,0,0,0,0,0,8,102,1,56
2711,0,27,33,8,28,3,1,0,0,2,1,6,48,8,29
2712,22,18,23,5,21,9,13,3,0,5,2,13,59,8,31
2713,0,20,14,7,22,1,0,0,0,0,0,5,33,3,17
2714,4,158,116,62,251,8,7,1,0,5,1,14,211,14,125
2715,3,41,50,17,39,2,1,1,0,1,1,29,71,14,43
2716,23,30,42,5,32,6,1,6,0,3,3,60,71,16,35
2717,0,49,63,29,67,2,2,0,0,2,0,14,120,11,5
2718,1,125,125,45,129,4,9,0,0,3,1,26,262,19,135
2719,0,8,7,3,12,11,0,1,0,17,0,6,25,5,15
2720,4,76,103,26,79,1,6,0,0,3,0,19,133,17,8
2721,1,29,42,13,35,0,0,0,0,0,0,14,69,6,32
2722,189,136,148,25,99,9,10,12,0,4,3,36,178,22,92
2723,11,46,50,20,46,5,4,1,0,4,1,3,119,2,2
2724,0,74,78,9,19,2,2,0,0,1,0,10,41,10,10
2725,2,37,50,15,51,0,2,0,0,0,0,12,85,11,46
2726,0,60,88,37,107,3,2,0,0,4,0,28,141,24,8
2727,2,33,40,17,40,6,12,1,0,6,4,10,76,11,49
2728,1,38,36,22,42,1,2,3,0,2,0,15,108,14,53
2729,0,5,5,0,14,6,14,0,0,0,11,23,44,17,16
2730,5,66,72,31,72,2,5,0,0,4,0,14,134,12,75
2731,3,106,137,50,100,14,4,0,0,6,1,80,224,9,127
2732,14,111,125,43,112,5,13,0,0,4,0,43,279,31,149
2733,18,132,144,40,130,0,0,0,0,0,0,17,263,19,122
2734,1,13,20,3,13,3,2,0,0,2,0,4,28,4,19
2735,1,44,45,24,43,6,7,4,0,4,1,10,78,7,43
2736,0,83,84,46,90,12,3,4,0,6,2,10,191,3,112
2737,0,5,8,0,11,12,5,0,0,7,1,12,49,8,11
2738,12,102,115,50,112,10,7,5,0,6,5,24,198,16,130
2739,1,77,84,28,93,7,12,5,0,7,0,17,203,13,112
2740,5,49,72,24,52,5,0,1,0,3,0,17,105,11,61
2741,57,74,76,23,36,4,2,0,0,1,3,8,72,5,40
2742,4,15,20,4,15,7,4,4,0,4,0,6,46,2,4
2743,1,15,10,14,16,1,3,1,0,0,0,8,65,7,1
2744,1,15,32,9,57,1,4,1,0,1,3,16,73,12,39
2745,0,13,30,10,43,0,0,0,0,0,0,11,57,9,28
2746,3,33,40,20,51,0,0,0,0,0,0,8,66,4,17
2747,1,49,66,18,52,2,1,2,0,2,0,12,93,1,4
2748,2,15,19,43,16,3,1,1,0,2,0,2,51,0,19
2749,5,80,95,29,63,2,3,0,0,5,0,14,111,8,65
2750,34,94,130,48,107,13,14,0,0,11,4,17,220,7,126
2751,331,74,101,21,75,22,8,17,0,7,5,24,132,12,67
2752,0,26,34,15,30,1,0,0,0,0,0,7,57,3,5
2753,36,48,46,17,41,0,0,0,0,0,0,15,83,17,40
2754,2,87,111,41,93,15,8,1,0,7,2,4,183,0,120
2755,1,80,80,34,82,1,2,0,0,0,0,8,180,6,96
2756,3,88,89,49,92,4,16,0,0,9,3,21,243,18,129
2757,14,63,70,18,71,8,14,4,0,8,1,20,148,12,79
2758,0,24,27,9,33,2,2,1,0,1,0,12,59,14,32
2759,44,138,137,47,111,5,11,0,0,8,0,26,219,16,125
2760,0,92,98,43,112,5,4,1,0,4,0,20,206,12,114
2761,2,26,38,6,34,0,0,0,0,0,0,8,54,6,36
2762,0,20,32,16,51,3,4,1,0,3,0,12,71,12,35
2763,0,21,26,10,27,3,2,0,0,5,0,10,51,5,27
2764,36,110,132,27,58,4,6,0,0,4,2,20,121,9,80
2765,1,41,83,32,111,5,8,0,0,1,7,12,146,6,86
2766,2,64,81,37,58,6,3,0,0,1,3,4,128,3,86
2767,14,38,57,17,79,8,6,1,0,2,0,20,115,22,55
2768,3,79,89,35,69,2,5,0,0,5,0,12,159,8,2
2769,0,9,10,4,13,7,0,7,0,4,1,7,27,4,14
2770,5,63,99,43,121,15,13,1,0,10,2,16,180,10,98
2771,1,17,21,9,19,5,5,0,0,6,0,4,41,2,26
2772,4,85,80,34,82,6,8,1,0,6,0,24,167,23,88
2773,3,57,88,52,174,11,7,8,0,6,0,2,222,4,114
2774,14,70,122,22,79,6,5,0,0,6,2,21,181,12,15
2775,0,38,57,20,42,3,4,0,0,3,0,13,110,7,7
2776,2,59,68,30,73,0,1,1,0,1,0,12,119,9,76
2777,0,91,103,41,103,5,12,21,0,9,0,33,236,27,122
2778,5,50,46,22,49,0,0,0,0,0,0,13,94,6,53
2779,3,98,167,54,170,4,9,1,0,7,1,26,196,10,121
2780,3,41,55,9,61,9,5,2,0,7,0,22,119,18,60
2781,12,48,63,26,40,0,2,0,0,2,0,22,91,13,52
2782,0,24,31,3,26,4,3,3,0,1,0,6,61,4,35
2783,1,38,39,20,37,10,11,0,0,12,0,10,79,5,49
2784,1,65,82,21,59,4,2,0,0,6,0,9,81,4,1
2785,0,25,32,14,25,0,0,0,0,0,0,4,40,6,26
2786,0,62,66,26,73,4,5,0,0,3,3,16,120,13,70
2787,0,45,45,19,37,2,2,1,0,3,0,21,88,16,48
2788,0,27,25,16,30,3,1,2,0,2,2,10,65,6,28
2789,97,48,56,14,48,2,0,1,0,2,0,36,85,21,3
2790,0,13,14,4,16,1,2,0,0,1,0,8,40,8,20
2791,0,0,6,0,7,11,16,5,0,5,4,14,36,12,16
2792,10,111,124,63,117,5,5,1,0,3,1,35,189,22,110
2793,2,23,25,14,26,0,0,0,0,0,0,4,42,3,23
2794,0,26,37,8,30,1,1,0,0,1,0,4,42,2,20
2795,48,81,79,38,92,7,16,9,0,13,0,36,213,24,101
2796,0,71,93,33,81,6,4,0,0,6,0,19,174,13,97
2797,0,47,52,11,48,9,3,2,0,8,0,16,108,11,4
2798,0,54,90,52,178,7,8,0,0,4,0,17,262,7,74
2799,1,105,115,49,120,2,2,0,0,2,0,29,211,22,0
2800,0,21,15,9,15,4,2,0,0,7,0,6,43,2,21
2801,31,124,126,43,114,7,14,3,0,14,2,19,213,15,122
2802,0,42,116,38,116,4,7,0,0,7,2,12,222,7,98
2803,3,108,138,44,96,2,0,0,0,0,0,31,204,28,121
2804,0,0,5,0,4,4,16,1,0,0,15,13,32,12,14
2805,0,96,137,48,111,8,3,0,0,6,0,18,167,11,5
2806,2,34,37,13,41,0,0,0,0,0,0,8,79,8,39
2807,1,41,39,24,55,2,0,0,0,0,0,10,117,11,65
2808,4,65,50,26,62,0,0,0,0,0,0,16,118,0,62
2809,4,106,102,38,79,1,7,0,0,6,1,8,155,6,85
2810,0,74,94,34,100,6,3,0,0,1,1,15,206,13,119
2811,21,143,171,53,109,9,10,0,0,9,5,27,222,12,125
2812,0,22,37,15,26,1,0,0,0,0,0,5,60,4,31
2813,1,44,78,23,132,7,5,0,0,3,4,14,172,12,99
2814,7,93,109,36,90,4,6,0,0,4,0,28,268,19,140
2815,8,70,73,29,73,2,3,4,0,2,0,23,183,22,11
2816,1,55,123,26,137,8,9,0,0,5,0,16,219,9,113
2817,1,25,32,10,33,3,2,1,0,4,0,13,73,10,38
2818,7,64,91,14,91,4,4,0,0,4,0,34,126,24,62
2819,6,100,101,12,54,2,2,1,0,3,0,6,99,3,32
2820,7,50,48,19,33,0,0,0,0,0,0,6,63,6,40
2821,0,52,67,29,53,3,3,0,0,7,0,12,99,10,60
2822,8,51,53,24,49,5,5,1,0,4,3,16,112,12,57
2823,0,23,27,12,26,1,0,0,0,0,0,14,53,3,25
2824,0,32,55,39,86,0,0,0,0,0,0,9,123,8,46
2825,9,78,85,37,86,5,2,0,0,2,0,24,159,27,87
2826,22,78,59,320,65,11,17,2,0,12,3,18,160,9,90
2827,6,49,46,13,44,6,1,6,0,5,0,6,117,4,61
2828,0,92,98,35,88,3,10,4,0,6,3,34,179,13,93
2829,5,108,116,47,95,2,3,0,0,2,0,17,196,1,115
2830,9,28,54,22,79,5,3,0,0,3,0,18,95,9,59
2831,3,44,48,12,39,0,0,0,0,0,0,10,72,6,36
2832,8,14,14,37,16,0,0,0,0,0,0,6,33,7,13
2833,4,52,56,11,29,1,1,0,0,1,1,6,56,6,30
2834,0,33,39,17,39,0,0,0,0,0,0,9,78,5,48
2835,1,40,61,26,76,1,3,0,0,1,1,14,114,9,64
2836,15,57,103,40,106,4,10,0,0,3,0,16,195,10,113
2837,3,89,124,45,116,5,4,0,0,0,1,18,218,13,130
