,0,1,2,3
1362,66,33,0,59
1363,146,3,0,13
1364,76,19,0,40
1365,325,158,0,294
1366,63,296,0,239
1367,165,11,0,54
1368,335,211,4,417
1369,47,7,0,51
1370,11,274,1,59
1371,31,26,4,78
1372,358,151,0,428
1373,62,1,0,39
1374,140,13,0,21
1375,139,192,0,397
1376,60,1,0,87
1377,358,160,1,375
1378,85,129,0,186
1379,156,234,0,210
1380,339,150,0,387
1381,127,20,0,81
1382,408,21,0,323
1383,228,270,4,400
1384,280,223,0,430
1385,74,22,0,60
1386,195,24,0,108
1387,281,15,0,70
1388,101,302,0,259
1389,265,12,0,113
1390,346,217,2,247
1391,108,134,0,212
1392,65,142,0,96
1393,315,227,4,383
1394,379,53,1,114
1395,87,4,0,60
1396,108,252,0,250
1397,115,33,0,86
1398,81,135,0,194
1399,351,231,6,367
1400,416,218,0,289
1401,75,10,0,35
1402,344,171,4,429
1403,20,44,0,64
1404,63,179,0,340
1405,77,173,0,164
1406,72,23,0,80
1407,102,33,0,118
1408,381,168,1,344
1409,19,17,3,67
1410,3,306,0,20
1411,1,103,0,24
1412,337,137,0,266
1413,109,35,1,87
1414,73,238,0,141
1415,78,144,0,259
1416,64,9,1,34
1417,168,12,0,36
1418,36,65,0,58
1419,20,59,0,42
1420,104,179,0,203
1421,224,44,0,147
1422,259,28,0,148
1423,71,171,0,208
1424,51,9,0,46
1425,365,218,1,402
1426,82,14,0,28
1427,392,161,0,112
1428,330,234,8,378
1429,125,202,0,169
1430,98,13,0,47
1431,102,342,0,197
1432,198,190,0,305
1433,187,176,0,190
1434,47,20,0,68
1435,2,153,0,0
1436,186,11,0,80
1437,28,186,0,39
1438,182,219,4,288
1439,192,200,0,262
1440,106,143,0,153
1441,282,26,0,99
1442,696,14,0,73
1443,18,281,0,168
1444,133,153,0,241
1445,91,5,0,32
1446,129,218,0,271
1447,110,123,5,209
1448,72,43,0,171
1449,598,36,0,96
1450,94,158,0,147
1451,93,53,0,35
1452,186,192,2,290
1453,182,204,0,273
1454,0,202,0,11
1455,349,249,1,293
1456,47,272,0,207
1457,144,21,0,34
1458,162,2,0,26
1459,11,48,0,55
1460,72,126,0,238
1461,4,223,0,59
1462,386,134,0,434
1463,226,7,0,52
1464,194,33,0,102
1465,115,41,0,64
1466,118,40,0,79
1467,144,5,0,38
1468,17,36,0,55
1469,106,20,0,64
1470,87,194,0,191
1471,402,189,0,323
1472,73,126,0,115
1473,74,113,0,104
1474,124,2,0,61
1475,430,66,2,94
1476,176,10,0,53
1477,348,192,4,419
1478,394,265,3,330
1479,29,64,0,50
1480,57,3,0,38
1481,414,250,0,318
1482,225,341,0,374
1483,91,6,0,12
1484,349,246,2,304
1485,87,31,0,85
1486,32,180,0,69
1487,167,213,0,391
1488,240,225,5,240
1489,152,242,2,405
1490,54,10,0,44
1491,106,9,0,29
1492,137,25,0,57
1493,73,8,0,55
1494,66,8,0,56
1495,153,9,0,64
1496,212,179,0,383
1497,304,218,4,359
1498,358,143,0,351
1499,66,163,0,178
1500,217,160,4,300
1501,79,192,0,157
1502,57,106,0,143
1503,380,230,3,327
1504,122,10,0,29
1505,32,85,0,94
1506,113,33,0,67
1507,0,292,0,0
1508,25,57,0,56
1509,249,79,0,194
1510,202,42,0,89
1511,56,144,0,161
1512,715,16,0,53
1513,323,172,4,398
1514,301,216,3,387
1515,136,24,0,72
1516,194,334,4,358
1517,69,29,0,65
1518,347,193,4,362
1519,89,285,0,194
1520,211,248,0,275
1521,97,26,0,131
1522,25,60,0,80
1523,52,172,0,158
1524,145,176,0,316
1525,195,25,5,44
1526,98,4,0,38
1527,73,11,0,37
1528,214,207,0,133
1529,77,268,0,239
1530,103,15,0,45
1531,315,40,0,254
1532,246,33,0,65
1533,97,250,4,267
1534,27,41,0,113
1535,104,32,0,82
1536,11,91,0,28
1537,0,204,0,0
1538,50,43,0,101
1539,46,131,0,83
1540,115,32,0,60
1541,340,159,5,391
1542,202,30,0,99
1543,315,238,0,315
1544,148,273,0,272
1545,154,281,0,352
1546,60,227,0,141
1547,254,270,0,404
1548,27,7,0,100
1549,44,107,0,68
1550,138,192,0,208
1551,146,212,0,261
1552,142,9,0,13
1553,36,49,2,77
1554,205,37,0,208
1555,56,87,0,117
1556,153,30,0,26
1557,26,38,0,47
1558,86,216,2,230
1559,241,152,0,277
1560,95,115,0,195
1561,60,196,0,139
1562,114,2,0,64
1563,283,230,4,272
1564,94,3,0,59
1565,39,11,0,48
1566,56,5,0,38
1567,153,3,0,69
1568,88,4,0,34
1569,93,235,0,128
1570,350,241,0,308
1571,344,245,0,403
1572,99,170,0,165
1573,149,193,0,278
1574,59,191,0,144
1575,98,9,0,78
1576,364,10,0,106
1577,143,256,0,306
1578,416,245,1,271
1579,72,217,0,177
1580,71,178,0,148
1581,237,340,0,355
1582,122,0,0,12
1583,140,0,0,0
1584,198,16,0,76
1585,96,8,0,10
1586,319,7,0,17
1587,102,38,0,57
1588,138,0,0,0
1589,113,5,0,1
1590,139,10,0,19
1591,309,16,0,55
1592,82,2,0,24
1593,260,0,0,8
1594,139,0,0,3
1595,803,40,0,95
1596,220,0,0,22
1597,195,39,0,27
1598,255,0,0,27
1599,52,21,0,47
1600,520,33,0,66
1601,194,16,0,34
1602,445,22,0,73
1603,78,19,0,35
1604,166,1,0,7
1605,198,16,0,50
1606,149,9,0,53
1607,101,5,0,4
1608,99,0,0,11
1609,119,0,0,31
1610,114,0,0,0
1611,773,9,0,40
1612,134,6,0,2
1613,137,19,0,50
1614,127,6,0,4
1615,104,0,0,9
1616,67,31,0,33
1617,362,55,0,132
1618,478,233,0,247
1619,331,328,0,329
1620,89,23,0,53
1621,159,42,0,78
1622,69,19,0,46
1623,150,51,0,58
1624,104,0,0,60
1625,21,58,0,22
1626,179,33,0,99
1627,261,60,1,133
1628,26,84,0,57
1629,76,69,0,42
1630,114,2,0,71
1631,45,11,0,51
1632,141,35,0,53
1633,141,6,0,56
1634,114,44,0,62
1635,846,6,0,28
1636,91,0,0,106
1637,97,0,0,30
1638,94,1,0,34
1639,140,99,2,211
1640,98,22,0,37
1641,43,203,0,91
1642,103,31,0,44
1643,155,10,0,65
1644,115,75,0,112
1645,177,42,0,132
1646,361,130,1,268
1647,19,29,0,51
1648,84,78,0,40
1649,162,3,0,87
1650,124,20,0,31
1651,7,33,1,57
1652,103,19,0,78
1653,103,31,0,97
1654,250,31,0,50
1655,218,0,0,71
1656,143,5,0,116
1657,171,2,0,55
1658,68,19,0,40
1659,220,4,0,71
1660,102,56,0,119
1661,166,65,0,169
1662,193,34,0,93
1663,52,57,0,47
1664,81,53,0,94
1665,31,39,0,111
1666,147,45,0,59
1667,157,0,0,28
1668,63,16,0,42
1669,83,2,0,115
1670,88,0,0,34
1671,107,13,0,35
1672,41,37,0,46
1673,61,11,0,63
1674,69,5,0,34
1675,52,37,0,70
1676,139,95,0,47
1677,105,64,1,73
1678,133,296,0,241
1679,155,288,1,137
1680,89,35,0,65
1681,79,22,0,102
1682,447,88,1,160
1683,207,7,2,104
1684,46,107,1,109
1685,57,15,0,27
1686,90,17,0,25
1687,134,35,0,61
1688,139,21,0,90
1689,67,3,0,78
1690,125,14,0,86
1691,380,56,0,123
1692,79,20,0,37
1693,108,26,0,52
1694,218,116,0,183
1695,104,40,0,74
1696,107,0,0,62
1697,148,67,0,167
1698,72,15,0,76
1699,74,4,0,44
1700,72,22,0,62
1701,14,179,12,75
1702,12,53,0,60
1703,254,14,0,63
1704,126,18,0,62
1705,93,269,0,244
1706,100,53,0,56
1707,314,58,0,169
1708,375,49,1,86
1709,124,19,0,98
1710,146,88,0,160
1711,52,17,1,43
1712,181,50,0,79
1713,131,106,0,131
1714,138,65,0,68
1715,51,6,0,68
1716,135,1,0,41
1717,210,0,0,66
1718,88,41,2,93
1719,310,39,0,254
1720,100,19,0,40
1721,182,6,0,102
1722,65,21,0,63
1723,159,34,0,72
1724,159,2,0,39
1725,59,9,0,47
1726,115,47,0,59
1727,222,0,0,92
1728,535,108,3,194
1729,96,8,0,88
1730,83,16,0,19
1731,44,20,2,38
1732,92,16,0,0
1733,684,124,0,32
1734,129,90,0,13
1735,123,19,0,0
1736,267,217,0,52
1737,171,213,0,28
1738,77,65,0,17
1739,71,52,2,11
1740,524,170,7,27
1741,81,0,0,19
1742,206,0,0,33
1743,120,0,0,19
1744,104,0,0,30
1745,327,0,0,37
1746,158,0,0,0
1747,162,0,0,14
1748,295,0,0,21
1749,85,0,0,36
1750,312,0,1,6
1751,198,0,0,24
1752,219,0,0,46
1753,392,0,0,2
1754,119,0,0,25
1755,152,0,1,26
1756,168,0,0,41
1757,84,0,0,21
1758,80,0,0,18
1759,102,0,0,24
1760,99,0,0,39
1761,86,0,0,32
1762,143,0,1,29
1763,172,0,0,11
1764,122,0,0,26
1765,102,0,0,5
1766,46,16,0,38
1767,87,0,0,61
1768,104,49,0,54
1769,118,5,0,6
1770,214,49,0,140
1771,111,45,0,141
1772,62,15,0,57
1773,144,38,0,164
1774,146,14,0,69
1775,26,3,1,119
1776,24,41,0,48
1777,251,4,0,60
1778,373,6,0,254
1779,404,21,0,119
1780,141,44,0,127
1781,108,2,0,15
1782,390,59,0,9
1783,59,93,0,4
1784,59,17,0,70
1785,192,64,0,108
1786,191,210,0,27
1787,114,345,1,50
1788,73,25,0,33
1789,97,199,3,137
1790,69,20,0,26
1791,225,145,0,67
1792,24,67,0,20
1793,82,70,1,38
1794,195,0,1,23
1795,25,120,1,47
1796,133,141,0,63
1797,66,31,0,68
1798,91,149,0,27
1799,65,43,0,39
1800,136,0,0,28
1801,4,97,0,6
1802,170,20,0,67
1803,86,7,0,16
1804,229,37,0,14
1805,212,300,0,124
1806,79,0,0,24
1807,27,16,0,64
1808,95,13,0,56
1809,266,0,0,46
1810,66,60,0,28
1811,231,50,0,41
1812,74,121,0,41
1813,110,11,0,38
1814,72,0,0,43
1815,235,2,0,15
1816,324,3,0,27
1817,89,5,0,18
1818,103,7,0,0
1819,102,1,0,6
1820,66,8,0,30
1821,28,2,4,119
1822,47,2,0,79
1823,69,19,0,164
1824,83,0,0,31
1825,28,18,1,116
1826,37,11,2,78
1827,57,12,0,35
1828,22,7,0,94
1829,40,21,1,44
1830,137,14,0,47
1831,48,13,2,74
1832,100,14,0,33
1833,98,8,0,47
1834,58,20,0,38
1835,105,14,0,27
1836,61,11,0,31
1837,408,0,0,5
1838,138,0,0,50
1839,58,9,0,67
1840,34,8,0,75
1841,69,7,0,41
1842,23,8,1,106
1843,118,9,0,20
1844,32,2,0,68
1845,26,67,0,105
1846,9,0,0,145
1847,13,97,0,58
1848,65,103,0,200
1849,34,4,0,81
1850,5,120,0,85
1851,132,325,0,143
1852,21,0,1,140
1853,31,10,0,125
1854,92,0,0,82
1855,57,0,2,66
1856,111,0,0,37
1857,107,0,0,56
1858,112,0,0,26
1859,62,0,0,45
1860,140,0,0,83
1861,147,0,9,121
1862,54,0,1,59
1863,55,0,0,44
1864,109,0,0,14
1865,147,0,0,54
1866,134,0,0,55
1867,100,0,0,34
1868,84,0,0,47
1869,100,0,0,99
1870,0,281,0,28
1871,64,65,0,57
1872,118,32,0,17
1873,31,82,0,38
1874,345,147,1,263
1875,19,118,0,9
1876,69,31,0,42
1877,289,176,0,126
1878,128,34,0,62
1879,0,232,0,0
1880,0,111,0,0
1881,5,107,0,25
1882,0,183,0,0
1883,221,180,0,68
1884,31,71,0,81
1885,74,1,0,37
1886,123,149,0,85
1887,37,161,0,49
1888,63,26,0,25
1889,54,28,0,114
1890,95,55,0,77
1891,0,276,0,0
1892,104,69,0,64
1893,184,36,0,84
1894,0,105,0,0
1895,83,0,0,40
1896,249,203,0,97
1897,0,98,0,0
1898,183,52,0,57
1899,0,196,0,0
1900,0,119,0,2
1901,93,196,0,129
1902,45,34,0,45
1903,75,0,0,56
1904,139,7,0,25
1905,57,177,1,112
1906,66,129,0,77
1907,2,88,0,13
1908,76,201,0,62
1909,57,31,0,24
1910,83,570,0,132
1911,214,2,0,30
1912,74,32,0,60
1913,69,362,0,45
1914,40,147,0,78
1915,0,132,0,0
1916,4,243,0,84
1917,3,190,0,10
1918,75,146,0,90
1919,3,92,0,4
1920,62,72,0,42
1921,0,98,0,0
1922,131,404,4,236
1923,70,370,0,48
1924,50,261,0,104
1925,163,20,1,99
1926,0,236,0,0
1927,4,73,0,22
1928,0,270,0,52
1929,0,214,0,0
1930,199,1,0,123
1931,35,147,6,94
1932,0,269,0,53
1933,147,59,0,59
1934,65,43,0,57
1935,154,44,0,47
1936,130,0,0,55
1937,55,31,0,27
1938,263,225,0,155
1939,29,50,0,64
1940,59,59,1,99
1941,63,1,0,77
1942,68,75,0,94
1943,133,43,0,78
1944,122,0,0,1
1945,114,0,0,25
1946,162,0,0,9
1947,171,0,0,33
1948,145,0,1,5
1949,118,0,0,3
1950,126,0,0,28
1951,93,0,0,23
1952,966,0,0,18
1953,87,0,0,15
1954,97,0,0,3
1955,274,0,0,51
1956,129,0,0,41
1957,553,0,0,15
1958,148,0,0,24
1959,135,0,0,44
1960,726,0,0,9
1961,95,0,0,25
1962,182,0,0,40
1963,134,0,0,3
1964,88,0,0,16
1965,125,0,0,30
1966,141,0,0,37
1967,106,0,0,22
1968,269,0,0,32
1969,110,0,0,1
1970,239,0,0,7
1971,138,0,0,17
1972,167,0,0,19
1973,96,0,0,29
1974,109,0,0,41
1975,100,0,0,0
1976,96,0,0,25
1977,76,0,1,23
1978,104,0,0,47
1979,382,0,2,5
1980,174,0,0,27
1981,116,0,0,3
1982,91,0,0,15
1983,106,0,0,23
1984,82,0,0,16
1985,363,0,0,54
1986,534,0,0,20
1987,273,0,0,1
1988,81,0,0,22
1989,288,0,0,8
1990,208,0,0,31
1991,110,0,0,39
1992,196,0,0,28
1993,104,0,0,21
1994,103,0,0,25
1995,147,0,0,25
1996,166,0,0,7
1997,103,0,3,16
1998,98,0,0,19
1999,540,0,0,6
2000,902,0,0,36
2001,139,0,0,0
2002,108,0,0,17
2003,127,0,0,0
2004,255,0,10,3
2005,247,0,0,41
2006,98,0,0,6
2007,175,0,0,18
2008,92,0,0,28
2009,117,0,0,20
2010,97,0,0,4
2011,88,0,0,15
2012,112,0,0,3
2013,183,0,1,23
2014,206,0,0,17
2015,78,0,0,24
2016,121,0,0,11
2017,114,0,0,36
2018,268,0,1,17
2019,113,0,1,11
2020,267,0,0,34
2021,83,0,0,26
2022,124,0,0,0
2023,110,0,0,31
2024,102,0,0,4
2025,209,0,0,33
2026,91,0,0,29
2027,353,0,0,28
2028,110,0,0,28
2029,89,0,0,28
2030,275,0,0,36
2031,204,0,0,53
2032,136,0,0,37
2033,466,0,0,6
2034,98,0,0,1
2035,82,0,0,26
2036,111,0,0,5
2037,135,0,0,21
2038,91,0,0,21
2039,109,0,0,2
2040,420,0,2,21
2041,81,0,0,23
2042,125,0,0,24
2043,96,0,0,23
2044,458,0,0,23
2045,120,0,0,23
2046,183,0,0,31
2047,89,0,0,20
2048,109,0,0,20
2049,84,0,0,16
2050,142,0,0,3
2051,263,0,0,42
2052,141,0,0,1
2053,127,0,0,16
2054,86,0,0,24
2055,153,0,0,28
2056,133,0,0,6
2057,52,0,45,34
2058,180,0,0,22
2059,62,27,0,44
2060,42,15,0,44
2061,117,10,0,45
2062,101,1,0,31
2063,75,0,0,37
2064,228,57,0,136
2065,42,18,0,39
2066,121,4,0,53
2067,98,0,0,4
2068,62,37,0,58
2069,66,0,0,32
2070,73,0,0,25
2071,306,0,0,34
2072,127,32,0,1
2073,112,0,0,11
2074,83,51,0,25
2075,136,87,0,43
2076,289,21,0,35
2077,33,103,0,9
2078,133,10,0,12
2079,282,5,0,44
2080,21,157,0,25
2081,172,2,0,39
2082,98,0,0,13
2083,91,5,0,16
2084,298,158,0,3
2085,94,10,0,3
2086,135,0,0,5
2087,70,125,0,28
2088,76,80,2,56
2089,4,154,0,3
2090,34,22,6,49
2091,485,119,0,45
2092,170,73,0,23
2093,71,76,0,27
2094,129,8,0,4
2095,123,0,0,14
2096,96,34,0,32
2097,26,542,0,262
2098,30,42,0,39
2099,86,21,0,24
2100,105,0,0,20
2101,55,46,0,81
2102,235,5,0,43
2103,83,45,0,53
2104,0,173,0,0
2105,235,6,0,64
2106,64,34,0,46
2107,66,77,4,205
2108,104,17,0,93
2109,133,411,0,229
2110,15,161,2,177
2111,0,105,0,0
2112,88,0,0,86
2113,160,55,0,79
2114,195,141,0,271
2115,0,125,0,0
2116,76,8,0,23
2117,129,0,0,15
2118,247,16,0,161
2119,413,9,3,154
2120,393,0,0,71
2121,100,5,0,55
2122,119,0,0,18
2123,177,0,0,37
2124,219,2,0,63
2125,236,4,0,79
2126,218,2,0,58
2127,43,1,0,54
2128,104,0,0,31
2129,229,7,0,91
2130,109,0,0,40
2131,145,2,0,65
2132,155,45,0,14
2133,84,3,0,37
2134,104,0,0,18
2135,120,0,0,13
2136,19,43,0,125
2137,150,0,0,63
2138,69,18,0,14
2139,43,28,0,29
2140,63,0,1,42
2141,92,0,0,24
2142,71,22,0,65
2143,78,3,0,45
2144,50,22,0,45
2145,85,0,0,13
2146,329,7,2,29
2147,72,7,0,23
2148,282,7,0,9
2149,150,11,0,17
2150,207,7,1,3
2151,261,22,0,9
2152,118,9,1,23
2153,126,7,0,17
2154,119,3,0,9
2155,113,0,0,11
2156,114,0,0,22
2157,142,0,0,5
2158,580,8,0,17
2159,187,12,1,5
2160,523,7,0,49
2161,157,8,0,4
2162,106,6,0,47
2163,49,4,0,57
2164,226,6,0,74
2165,105,9,0,29
2166,69,6,0,24
2167,164,39,0,109
2168,76,56,0,17
2169,91,10,0,27
2170,135,30,0,107
2171,653,27,0,35
2172,32,18,0,89
2173,180,0,0,61
2174,216,0,0,14
2175,263,0,0,33
2176,224,0,0,6
2177,120,0,0,1
2178,117,0,0,53
2179,94,0,0,6
2180,189,0,1,1
2181,149,0,0,0
2182,250,0,0,1
2183,112,0,2,10
2184,108,0,0,9
2185,264,0,0,17
2186,172,0,0,5
2187,376,0,0,33
2188,132,0,0,18
2189,240,0,0,12
2190,126,0,0,3
2191,202,0,3,31
2192,357,0,0,33
2193,950,0,1,36
2194,463,0,0,2
2195,102,0,0,16
2196,688,4,0,35
2197,50,35,0,23
2198,144,17,0,23
2199,101,0,0,23
2200,94,0,0,6
2201,122,0,0,17
2202,131,0,0,9
2203,178,0,0,1
2204,134,15,0,1
2205,105,16,0,30
2206,277,14,0,71
2207,88,0,0,19
2208,101,10,0,10
2209,99,0,0,2
2210,265,0,2,14
2211,230,1,0,46
2212,112,0,0,28
2213,60,23,0,30
2214,113,14,0,27
2215,168,0,0,4
2216,164,0,1,36
2217,198,3,0,1
2218,179,18,0,28
2219,101,15,0,20
2220,154,19,2,33
2221,136,17,0,2
2222,103,6,0,4
2223,267,0,0,42
2224,83,0,0,22
2225,136,55,0,67
2226,91,17,0,28
2227,419,130,7,176
2228,84,1,0,20
2229,139,12,0,1
2230,710,44,2,88
2231,135,54,0,33
2232,495,0,0,8
2233,240,9,0,22
2234,428,10,0,4
2235,113,43,1,32
2236,119,47,0,18
2237,113,3,0,35
2238,86,1,0,18
2239,409,65,0,66
2240,201,75,0,66
2241,144,28,1,57
2242,624,124,2,116
2243,189,51,0,53
2244,169,36,0,29
2245,101,20,0,70
2246,78,22,0,11
2247,144,0,0,12
2248,47,35,0,119
2249,49,27,0,31
2250,75,0,0,149
2251,48,0,0,52
2252,48,23,0,93
2253,69,15,0,44
2254,129,46,0,77
2255,99,13,0,39
2256,80,0,0,78
2257,569,2,0,124
2258,326,22,0,148
2259,59,24,0,43
2260,59,5,0,51
2261,49,0,0,72
2262,82,10,0,53
2263,468,0,0,107
2264,100,9,0,17
2265,101,0,0,38
2266,0,154,0,0
2267,55,4,0,43
2268,230,24,0,128
2269,62,26,0,63
2270,84,1,0,57
2271,26,0,0,73
2272,139,57,0,114
2273,51,71,0,141
2274,210,3,0,73
2275,214,25,0,83
2276,475,34,0,233
2277,64,25,0,82
2278,58,5,0,47
2279,176,40,0,242
2280,6,60,0,41
2281,389,43,0,144
2282,133,3,0,58
2283,140,62,0,134
2284,174,32,0,101
2285,55,22,0,29
2286,157,69,0,205
2287,32,41,0,36
2288,82,0,0,29
2289,60,2,0,58
2290,93,0,0,24
2291,71,4,0,26
2292,135,56,2,140
2293,94,42,0,47
2294,152,14,0,145
2295,109,10,0,89
2296,125,16,0,151
2297,74,1,0,69
2298,208,14,0,108
2299,46,12,0,52
2300,52,5,0,65
2301,111,14,0,120
2302,64,10,1,75
2303,113,15,0,71
2304,97,3,0,65
2305,95,7,0,100
2306,154,7,0,61
2307,69,0,0,29
2308,48,14,3,73
2309,58,5,0,51
2310,274,64,0,281
2311,69,8,0,50
2312,135,2,0,77
2313,496,0,0,132
2314,53,21,0,44
2315,254,0,0,126
2316,52,0,0,48
2317,61,36,0,166
2318,0,253,0,0
2319,102,55,0,89
2320,267,79,1,102
2321,100,0,0,59
2322,67,20,0,37
2323,324,48,0,102
2324,14,145,0,61
2325,38,43,0,59
2326,179,50,0,141
2327,134,0,0,59
2328,554,71,5,216
2329,315,77,0,171
2330,134,0,0,69
2331,97,13,0,49
2332,150,0,0,168
2333,124,7,0,63
2334,117,0,0,65
2335,41,7,0,55
2336,118,14,0,53
2337,139,26,0,39
2338,55,18,0,32
2339,73,10,0,48
2340,150,1,0,76
2341,117,48,0,97
2342,82,30,0,35
2343,385,8,0,41
2344,142,51,0,79
2345,4,131,0,29
2346,62,2,0,41
2347,275,28,0,72
2348,43,3,0,55
2349,131,27,0,54
2350,118,59,0,89
2351,163,57,0,146
2352,113,7,0,43
2353,88,1,0,50
2354,128,84,0,94
2355,0,113,0,0
2356,0,102,0,0
2357,120,10,0,47
2358,97,0,0,55
2359,121,0,0,29
2360,59,11,0,76
2361,127,13,0,104
2362,12,84,0,55
2363,91,0,0,47
2364,74,62,0,53
2365,73,5,0,87
2366,67,0,0,31
2367,14,63,0,47
2368,471,89,0,200
2369,1,100,0,2
2370,49,0,0,97
2371,0,104,0,10
2372,925,0,0,2
2373,125,97,0,188
2374,403,34,0,125
2375,49,2,0,54
2376,116,53,1,188
2377,374,88,0,138
2378,1,105,0,6
2379,234,67,0,168
2380,184,37,0,59
2381,356,80,0,164
2382,70,0,0,51
2383,199,99,1,89
2384,3,0,0,97
2385,82,0,0,42
2386,23,64,0,39
2387,10,60,0,39
2388,364,0,0,105
2389,599,61,0,272
2390,133,2,0,119
2391,82,10,0,73
2392,4,114,0,84
2393,165,50,1,110
2394,71,21,0,72
2395,0,112,0,0
2396,53,0,0,70
2397,572,3,0,71
2398,122,0,0,22
2399,115,0,0,77
2400,52,42,4,41
2401,99,2,0,75
2402,5,102,0,24
2403,3,97,0,48
2404,149,12,0,104
2405,181,0,0,90
2406,113,49,0,112
2407,0,156,0,51
2408,112,9,1,87
2409,54,8,0,43
2410,271,113,0,294
2411,92,58,0,80
2412,553,120,2,293
2413,403,0,4,224
2414,82,0,0,43
2415,193,0,0,90
2416,82,0,0,24
2417,676,0,0,131
2418,186,0,0,31
2419,131,0,0,42
2420,78,0,0,31
2421,125,0,0,14
2422,90,0,0,33
2423,208,0,0,39
2424,110,0,0,19
2425,179,0,0,60
2426,179,0,0,72
2427,64,0,2,75
2428,521,0,0,53
2429,135,0,0,72
2430,94,0,0,6
2431,97,0,0,79
2432,97,0,0,50
2433,134,0,0,45
2434,151,0,0,15
2435,127,0,0,108
2436,705,0,0,114
2437,209,0,1,48
2438,153,0,0,92
2439,169,81,0,1
2440,87,0,0,24
2441,167,0,1,40
2442,122,0,0,34
2443,85,37,0,1
2444,225,82,1,77
2445,163,0,2,35
2446,185,2,0,6
2447,156,0,0,11
2448,102,41,0,10
2449,104,0,0,46
2450,8,83,3,4
2451,111,0,0,3
2452,142,0,0,2
2453,104,0,0,2
2454,326,0,0,8
2455,625,23,0,195
2456,259,13,0,37
2457,54,17,0,81
2458,76,24,0,29
2459,197,31,0,61
2460,76,21,0,57
2461,45,19,0,35
2462,160,21,0,26
2463,74,7,0,37
2464,44,18,0,45
2465,48,23,0,44
2466,3,68,0,27
2467,55,18,0,48
2468,260,20,0,47
2469,248,4,0,16
2470,107,90,0,58
2471,110,0,0,24
2472,107,33,0,103
2473,132,5,0,107
2474,378,29,0,286
2475,146,2,0,161
2476,309,27,0,320
2477,217,15,0,207
2478,152,0,0,127
2479,199,4,0,172
2480,149,2,0,150
2481,257,15,0,254
2482,56,1,0,55
2483,200,19,0,173
2484,5,21,1,110
2485,423,25,0,445
2486,311,18,0,377
2487,71,2,0,71
2488,92,10,0,112
2489,204,16,0,247
2490,9,30,0,62
2491,144,8,0,148
2492,189,4,0,101
2493,568,4,0,224
2494,128,21,0,178
2495,350,0,0,126
2496,86,0,0,45
2497,341,5,0,208
2498,127,0,0,154
2499,147,4,0,103
2500,114,7,0,86
2501,216,10,0,162
2502,153,18,0,127
2503,123,39,0,182
2504,244,0,0,187
2505,322,0,0,257
2506,128,5,0,130
2507,168,0,0,50
2508,179,0,0,100
2509,389,17,0,356
2510,165,23,0,108
2511,147,8,0,165
2512,157,2,0,139
2513,57,4,0,65
2514,48,10,0,58
2515,445,41,0,442
2516,96,1,0,91
2517,103,4,0,83
2518,265,13,0,277
2519,368,15,0,253
2520,71,4,0,52
2521,168,3,0,172
2522,63,0,0,55
2523,127,2,0,96
2524,59,5,0,88
2525,94,5,0,71
2526,15,24,0,63
2527,50,0,0,63
2528,146,5,0,101
2529,296,0,0,37
2530,218,26,0,226
2531,244,15,0,179
2532,212,18,0,270
2533,385,4,0,378
2534,148,3,0,125
2535,370,4,0,155
2536,5,34,0,63
2537,293,16,0,212
2538,79,0,0,63
2539,238,20,0,229
2540,103,5,0,77
2541,63,17,0,77
2542,57,4,0,67
2543,22,27,0,65
2544,88,0,0,64
2545,61,0,0,75
2546,71,0,0,35
2547,223,10,0,135
2548,294,13,0,260
2549,280,0,0,208
2550,28,18,0,69
2551,285,16,0,228
2552,58,12,0,49
2553,93,3,0,115
2554,228,13,0,227
2555,279,18,0,232
2556,75,3,0,37
2557,301,15,0,238
2558,55,3,0,74
2559,184,4,0,133
2560,332,15,0,43
2561,110,0,0,83
2562,99,22,0,104
2563,117,18,0,156
2564,158,1,0,146
2565,53,2,0,51
2566,129,17,0,182
2567,94,8,0,139
2568,86,13,0,106
2569,199,1,0,184
2570,102,0,0,63
2571,508,9,0,162
2572,140,4,0,107
2573,149,8,0,90
2574,193,11,0,156
2575,184,13,0,205
2576,51,2,0,54
2577,71,20,0,93
2578,74,0,0,67
2579,344,19,0,293
2580,117,6,0,91
2581,55,0,0,44
2582,46,0,0,66
2583,106,3,0,99
2584,267,9,0,218
2585,70,0,0,65
2586,177,17,0,175
2587,245,15,0,226
2588,323,19,0,315
2589,42,5,0,67
2590,62,3,0,72
2591,127,21,0,180
2592,102,1,0,95
2593,123,17,0,42
2594,108,17,0,4
2595,93,19,0,25
2596,68,73,1,50
2597,145,39,0,27
2598,628,62,0,74
2599,64,16,0,20
2600,149,33,0,19
2601,341,16,0,75
2602,142,62,0,91
2603,163,26,0,14
2604,352,85,0,80
2605,158,11,0,15
2606,149,40,1,50
2607,147,36,0,42
2608,259,65,0,74
2609,94,23,0,18
2610,87,20,0,35
2611,134,16,0,7
2612,62,50,0,12
2613,338,219,0,88
2614,242,138,2,57
2615,205,165,0,39
2616,506,0,0,6
2617,69,3,0,79
2618,72,57,0,36
2619,101,16,0,17
2620,92,41,0,15
2621,137,99,0,72
2622,436,92,0,102
2623,236,56,1,89
2624,204,63,0,37
2625,209,226,0,29
2626,97,32,0,28
2627,322,76,0,35
2628,93,0,0,42
2629,102,13,0,16
2630,109,12,0,53
2631,7,152,0,13
2632,238,12,0,17
