,0,1,2,3
1362,221,105,24,262
1363,39,283,0,89
1364,64,41,0,99
1365,304,89,6,101
1366,234,88,1,241
1367,186,23,0,120
1368,485,167,16,169
1369,516,28,0,64
1370,153,29,10,87
1371,185,40,10,103
1372,204,39,0,12
1373,5,82,0,79
1374,368,89,0,164
1375,14,5,0,86
1376,106,38,1,52
1377,15,88,0,84
1378,278,29,0,126
1379,65,9,0,30
1380,358,32,5,67
1381,92,35,0,53
1382,120,272,2,283
1383,471,68,18,203
1384,56,21,0,22
1385,144,136,14,224
1386,62,20,0,41
1387,449,94,3,313
1388,4,70,0,53
1389,16,230,0,148
1390,74,26,5,108
1391,40,4,0,170
1392,183,15,0,168
1393,228,34,0,281
1394,181,6,0,94
1395,204,15,3,188
1396,47,31,0,91
1397,130,73,1,128
1398,56,0,0,112
1399,137,15,0,54
1400,289,17,0,131
1401,441,20,0,322
1402,137,2,0,115
1403,125,20,0,117
1404,345,4,0,56
1405,126,2,0,130
1406,158,0,0,36
1407,143,14,0,122
1408,279,32,0,242
1409,333,52,2,269
1410,361,19,0,306
1411,10,21,0,77
1412,90,1,0,111
1413,109,59,0,106
1414,42,60,1,68
1415,229,49,1,171
1416,216,26,0,200
1417,14,23,4,201
1418,454,20,9,201
1419,54,15,0,88
1420,86,20,0,109
1421,97,0,0,46
1422,102,0,0,44
1423,72,1,0,46
1424,0,45,0,82
1425,673,30,0,129
1426,80,7,0,69
1427,172,23,0,196
1428,292,22,0,224
1429,157,13,0,77
1430,89,28,0,168
1431,107,0,0,81
1432,323,25,0,205
1433,548,40,2,256
1434,189,20,0,144
1435,258,113,0,101
1436,88,39,0,61
1437,293,207,8,317
1438,440,72,0,147
1439,272,31,0,71
1440,587,15,1,104
1441,147,103,0,61
1442,394,21,0,130
1443,264,56,0,147
1444,161,57,0,100
1445,83,5,0,45
1446,66,77,3,135
1447,132,18,0,127
1448,222,155,3,210
1449,49,74,0,20
1450,140,46,0,78
1451,155,67,0,117
1452,97,29,0,69
1453,34,261,0,157
1454,394,60,0,127
1455,632,94,0,212
1456,539,3,0,26
1457,56,35,0,49
1458,46,146,0,46
1459,136,38,0,23
1460,489,56,2,71
1461,173,16,0,40
1462,692,27,0,71
1463,71,29,1,51
1464,466,18,0,3
1465,162,23,2,60
1466,149,2,0,6
1467,485,18,0,37
1468,236,25,0,11
1469,131,8,0,50
1470,181,24,8,6
1471,139,8,0,22
1472,187,15,0,38
1473,95,23,0,45
1474,325,19,0,59
1475,195,17,0,52
1476,169,21,0,41
1477,349,23,0,51
1478,380,43,0,7
1479,199,21,0,58
1480,89,31,0,42
1481,165,15,0,3
1482,658,18,0,89
1483,102,18,1,39
1484,132,29,0,8
1485,66,26,0,44
1486,196,13,0,26
1487,276,20,0,41
1488,98,22,3,4
1489,682,20,0,57
1490,555,7,0,34
1491,97,23,0,13
1492,368,24,2,60
1493,444,26,4,12
1494,444,54,0,38
1495,553,48,0,116
1496,136,9,2,5
1497,88,47,0,75
1498,120,21,0,49
1499,89,13,0,31
1500,166,46,0,59
1501,153,53,0,64
1502,855,17,0,91
1503,182,35,0,36
1504,200,16,0,30
1505,161,23,0,45
1506,325,41,0,82
1507,219,18,1,4
1508,259,9,0,138
1509,488,76,0,155
1510,20,45,0,64
1511,79,52,1,63
1512,164,431,0,245
1513,257,382,5,326
1514,87,0,0,18
1515,475,0,0,357
1516,294,28,0,97
1517,16,74,0,109
1518,299,187,0,233
1519,100,0,0,15
1520,126,85,0,165
1521,161,116,0,216
1522,160,72,0,139
1523,25,97,0,58
1524,521,104,0,126
1525,173,30,0,99
1526,228,201,0,260
1527,49,324,0,169
1528,6,175,0,15
1529,237,53,0,161
1530,43,46,0,72
1531,192,67,0,101
1532,11,75,11,175
1533,30,246,1,130
1534,42,98,0,142
1535,55,176,0,186
1536,200,234,0,173
1537,527,59,0,107
1538,31,75,0,59
1539,40,12,0,48
1540,202,32,0,43
1541,177,0,0,54
1542,29,77,0,142
1543,140,29,0,67
1544,73,32,0,15
1545,410,296,8,200
1546,308,160,0,227
1547,196,68,0,115
1548,283,374,0,223
1549,73,16,0,35
1550,169,30,0,77
1551,287,188,0,177
1552,148,366,2,231
1553,70,55,0,69
1554,98,46,0,41
1555,169,164,0,189
1556,62,14,0,32
1557,310,268,0,307
1558,215,97,0,20
1559,358,142,0,19
1560,590,181,1,16
1561,49,62,0,8
1562,304,44,0,29
1563,71,66,0,8
1564,246,118,0,20
1565,72,245,0,35
1566,603,27,0,15
1567,114,126,0,55
1568,85,17,0,14
1569,445,165,1,27
1570,338,227,3,20
1571,276,186,0,52
1572,192,128,1,35
1573,57,57,0,10
1574,362,211,6,62
1575,40,91,0,11
1576,289,413,4,0
1577,143,0,0,36
1578,116,0,0,42
1579,107,0,0,54
1580,210,0,0,33
1581,80,0,1,22
1582,110,0,0,2
1583,181,0,0,41
1584,44,0,32,120
1585,151,0,0,39
1586,64,0,0,43
1587,132,0,0,20
1588,77,16,7,139
1589,113,39,0,128
1590,32,45,0,60
1591,470,61,0,85
1592,344,57,0,187
1593,214,76,0,198
1594,107,51,0,95
1595,135,43,0,189
1596,452,46,1,224
1597,251,40,0,66
1598,52,38,0,84
1599,272,53,0,133
1600,719,70,0,148
1601,262,72,3,154
1602,268,41,0,239
1603,486,46,0,221
1604,87,39,0,139
1605,158,44,0,181
1606,159,83,1,199
1607,155,37,0,80
1608,124,61,0,158
1609,163,41,0,129
1610,212,35,0,90
1611,329,63,0,260
1612,220,40,0,206
1613,372,40,0,262
1614,51,38,0,28
1615,207,40,0,186
1616,114,38,0,94
1617,32,39,0,87
1618,499,41,0,181
1619,89,38,0,41
1620,307,38,0,194
1621,84,48,0,20
1622,377,55,0,326
1623,171,3,0,84
1624,335,39,0,117
1625,367,35,0,161
1626,508,59,0,212
1627,112,39,0,159
1628,185,39,0,132
1629,166,58,0,106
1630,129,37,0,143
1631,153,76,0,216
1632,114,54,0,71
1633,428,44,0,129
1634,131,45,0,41
1635,317,45,0,143
1636,524,41,0,183
1637,57,48,1,205
1638,271,57,0,172
1639,198,47,0,80
1640,373,47,0,271
1641,186,48,0,205
1642,211,39,0,115
1643,150,42,0,160
1644,596,42,0,144
1645,7,50,0,77
1646,217,43,0,168
1647,84,0,0,77
1648,38,45,0,58
1649,205,42,0,96
1650,211,36,0,165
1651,283,48,0,237
1652,243,47,0,113
1653,37,48,0,53
1654,239,41,0,146
1655,124,54,0,137
1656,151,40,0,94
1657,264,20,0,64
1658,151,37,0,141
1659,282,50,0,154
1660,153,51,0,151
1661,530,76,0,274
1662,30,68,0,68
1663,152,47,0,162
1664,102,49,0,70
1665,133,32,0,119
1666,159,38,0,250
1667,126,58,0,93
1668,71,41,0,17
1669,484,48,0,438
1670,261,59,0,14
1671,103,39,0,241
1672,58,28,0,64
1673,40,47,0,79
1674,154,34,0,109
1675,333,47,0,155
1676,115,46,0,119
1677,177,35,0,227
1678,403,48,0,213
1679,259,69,1,131
1680,139,40,0,239
1681,146,43,0,163
1682,135,48,0,139
1683,88,35,0,30
1684,43,13,0,43
1685,337,44,0,249
1686,118,55,0,164
1687,167,48,0,116
1688,141,36,0,143
1689,569,40,0,174
1690,61,40,0,115
1691,481,2,0,107
1692,449,58,0,145
1693,25,45,0,128
1694,138,48,0,65
1695,292,43,1,136
1696,74,43,0,91
1697,233,45,0,196
1698,346,36,0,173
1699,326,57,0,70
1700,89,45,0,23
1701,112,47,0,6
1702,135,40,0,160
1703,87,1,0,60
1704,87,53,0,92
1705,187,38,0,176
1706,176,37,0,66
1707,122,39,0,111
1708,110,36,0,75
1709,152,41,0,161
1710,594,46,0,249
1711,125,39,0,109
1712,439,40,0,154
1713,199,36,0,102
1714,408,56,1,205
1715,145,48,0,171
1716,167,40,0,155
1717,117,42,0,270
1718,323,0,0,112
1719,41,34,0,67
1720,161,43,0,138
1721,120,39,0,234
1722,156,48,0,155
1723,45,44,0,33
1724,33,42,0,84
1725,106,33,0,137
1726,135,43,0,159
1727,705,73,2,35
1728,482,76,0,253
1729,381,43,0,188
1730,59,48,0,3
1731,75,38,0,76
1732,123,51,0,230
1733,69,41,0,121
1734,280,41,0,151
1735,123,38,0,131
1736,260,46,0,115
1737,99,41,0,177
1738,129,41,0,115
1739,434,48,0,130
1740,8,60,6,112
1741,225,48,0,225
1742,129,44,1,97
1743,158,47,0,185
1744,566,50,0,253
1745,257,67,0,215
1746,84,51,0,92
1747,507,49,0,17
1748,152,38,0,173
1749,200,48,0,137
1750,155,36,0,97
1751,68,47,0,139
1752,159,46,0,177
1753,258,39,0,206
1754,151,55,0,170
1755,39,47,0,66
1756,45,6,0,63
1757,121,44,0,130
1758,67,36,0,121
1759,164,43,0,112
1760,194,42,0,97
1761,288,70,4,207
1762,56,41,0,1
1763,68,48,0,133
1764,1,43,0,58
1765,324,33,0,60
1766,120,34,0,95
1767,32,61,4,246
1768,190,60,0,254
1769,225,33,0,119
1770,168,58,0,71
1771,226,41,0,166
1772,125,40,0,161
1773,360,43,0,230
1774,78,42,0,87
1775,136,38,0,140
1776,298,36,0,95
1777,354,34,0,200
1778,165,69,0,223
1779,600,50,0,201
1780,145,42,0,148
1781,550,45,0,130
1782,144,65,0,30
1783,254,46,0,129
1784,110,80,0,118
1785,78,14,0,84
1786,176,38,0,168
1787,403,35,0,246
1788,193,44,0,110
1789,116,41,0,153
1790,233,76,0,109
1791,202,54,0,169
1792,77,46,1,130
1793,177,41,1,167
1794,156,35,0,198
1795,203,67,0,127
1796,329,28,0,139
1797,51,47,0,79
1798,27,40,0,44
1799,94,52,0,134
1800,19,45,0,36
1801,92,46,0,110
1802,282,39,1,215
1803,50,47,0,71
1804,355,55,0,91
1805,146,54,0,133
1806,65,56,0,104
1807,549,41,2,63
1808,239,36,0,79
1809,153,39,0,85
1810,69,44,0,93
1811,696,38,0,103
1812,137,50,0,137
1813,161,64,0,194
1814,257,40,0,200
1815,389,46,0,134
1816,121,41,0,110
1817,76,43,0,119
1818,251,45,0,79
1819,161,66,0,2
1820,217,47,0,281
1821,55,44,0,68
1822,93,18,0,48
1823,241,52,0,127
1824,152,34,0,157
1825,43,42,0,89
1826,115,35,0,124
1827,0,68,0,32
1828,154,48,0,154
1829,183,80,0,53
1830,5,38,0,86
1831,100,33,0,138
1832,138,37,0,152
1833,9,39,0,56
1834,163,59,0,181
1835,126,59,1,191
1836,123,38,0,145
1837,236,45,0,197
1838,175,45,0,129
1839,116,63,0,186
1840,98,39,0,142
1841,204,40,0,8
1842,348,51,0,261
1843,130,38,0,133
1844,531,44,0,159
1845,46,37,0,42
1846,46,47,0,94
1847,402,43,0,165
1848,218,48,0,129
1849,519,63,3,63
1850,119,56,0,151
1851,305,40,0,259
1852,184,43,0,54
1853,431,48,1,212
1854,142,52,0,110
1855,386,47,0,185
1856,112,44,0,62
1857,133,39,0,37
1858,99,44,0,84
1859,168,57,0,163
1860,206,39,0,60
1861,4,44,0,66
1862,16,36,1,91
1863,334,46,0,154
1864,87,41,0,70
1865,483,58,4,220
1866,106,37,0,118
1867,194,51,0,141
1868,91,39,0,135
1869,238,38,0,113
1870,428,69,0,132
1871,262,50,0,225
1872,294,44,0,179
1873,58,45,0,78
1874,77,42,0,108
1875,191,36,0,143
1876,133,50,0,39
1877,267,49,0,149
1878,691,42,0,42
1879,292,44,0,122
1880,189,44,0,177
1881,42,28,0,55
1882,126,37,0,80
1883,191,38,0,173
1884,23,50,0,171
1885,233,35,0,169
1886,129,35,0,137
1887,549,48,0,57
1888,200,55,0,194
1889,315,49,0,219
1890,174,42,0,141
1891,5,44,0,65
1892,45,45,1,36
1893,511,39,1,191
1894,164,42,0,192
1895,84,49,0,134
1896,149,47,0,158
1897,119,74,0,168
1898,387,55,0,208
1899,457,55,0,68
1900,174,35,0,132
1901,201,41,0,169
1902,398,42,0,169
1903,143,41,0,180
1904,85,46,0,30
1905,81,40,0,42
1906,145,49,0,153
1907,250,43,0,204
1908,139,39,0,89
1909,267,35,0,163
1910,50,61,0,92
1911,108,39,0,103
1912,135,45,0,215
1913,188,89,0,139
1914,50,50,0,98
1915,215,35,0,100
1916,274,44,0,13
1917,163,40,0,211
1918,435,43,0,185
1919,2,58,0,66
1920,358,59,0,161
1921,316,39,0,211
1922,354,56,0,23
1923,192,35,0,132
1924,523,45,0,53
1925,240,38,0,114
1926,22,46,0,45
1927,179,44,0,107
1928,745,43,0,107
1929,142,49,0,79
1930,121,38,0,160
1931,156,41,0,94
1932,408,62,0,148
1933,123,50,0,175
1934,309,46,0,174
1935,3,59,0,43
1936,162,51,0,99
1937,271,50,0,231
1938,321,48,0,209
1939,279,52,0,92
1940,13,44,0,44
1941,567,38,0,136
1942,846,42,0,75
1943,421,59,0,194
1944,119,50,0,82
1945,85,41,0,139
1946,459,47,0,175
1947,263,35,0,152
1948,89,47,0,123
1949,253,41,0,177
1950,296,42,0,120
1951,143,44,0,92
1952,157,48,0,55
1953,267,40,0,211
1954,489,48,0,141
1955,221,61,0,148
1956,74,47,0,81
1957,170,50,0,152
1958,51,41,0,46
1959,119,60,0,161
1960,49,37,0,40
1961,84,50,0,45
1962,403,54,0,49
1963,15,43,0,65
1964,107,44,0,139
1965,775,34,0,173
1966,124,44,0,150
1967,126,46,2,64
1968,428,34,1,84
1969,448,74,0,266
1970,150,103,0,61
1971,263,510,2,191
1972,467,183,0,108
1973,20,27,17,164
1974,60,12,0,54
1975,78,292,0,98
1976,87,57,1,50
1977,51,260,0,89
1978,94,74,0,19
1979,106,118,0,54
1980,4,94,0,24
1981,84,0,0,50
1982,97,16,0,14
1983,127,5,0,12
1984,463,5,0,9
1985,117,9,6,35
1986,329,5,0,3
1987,85,12,0,30
1988,69,0,0,46
1989,27,10,0,87
1990,75,7,0,56
1991,88,22,0,110
1992,56,8,0,45
1993,69,10,0,35
1994,29,16,1,70
1995,28,6,0,64
1996,25,65,0,87
1997,16,0,0,88
1998,23,9,0,112
1999,67,188,0,135
2000,10,97,0,130
2001,4,71,0,107
2002,27,84,0,143
2003,25,0,11,104
2004,255,0,29,203
2005,128,0,14,203
2006,91,0,0,42
2007,105,0,19,285
2008,4,236,0,92
2009,91,231,0,199
2010,75,177,0,137
2011,146,146,0,127
2012,97,284,0,89
2013,105,1,0,82
2014,6,217,0,58
2015,56,85,0,129
2016,0,261,0,40
2017,169,180,0,180
2018,70,166,1,100
2019,301,300,0,157
2020,74,100,0,63
2021,112,28,3,78
2022,14,268,0,46
2023,79,0,0,48
2024,195,197,2,102
2025,5,264,0,140
2026,268,30,0,75
2027,69,318,19,196
2028,9,171,0,17
2029,67,0,0,46
2030,2,259,0,65
2031,1,267,0,58
2032,45,1,0,54
2033,0,212,0,0
2034,4,359,0,97
2035,3,250,0,35
2036,2,315,0,27
2037,29,34,0,36
2038,142,161,0,97
2039,4,64,0,33
2040,168,245,0,129
2041,76,265,0,95
2042,53,287,0,57
2043,317,171,0,69
2044,44,212,0,81
2045,2,115,0,34
2046,37,177,0,160
2047,0,280,0,0
2048,73,69,0,73
2049,306,176,0,112
2050,31,2,0,71
2051,156,172,0,138
2052,75,244,0,111
2053,53,33,0,62
2054,53,5,0,48
2055,22,441,0,36
2056,77,134,0,80
2057,62,0,0,121
2058,0,241,0,0
2059,134,19,0,54
2060,89,11,0,73
2061,350,56,0,192
2062,54,27,2,299
2063,75,87,0,148
2064,42,82,0,185
2065,48,0,0,86
2066,34,2,0,126
2067,25,4,2,113
2068,103,1,0,65
2069,120,95,1,255
2070,154,153,0,91
2071,41,96,0,68
2072,72,15,0,17
2073,10,158,0,65
2074,149,0,0,34
2075,115,0,0,27
2076,122,0,0,36
2077,156,0,2,52
2078,200,0,0,26
2079,900,0,0,24
2080,299,0,0,46
2081,68,0,0,32
2082,99,0,0,10
2083,142,0,0,42
2084,142,0,0,2
2085,172,0,0,5
2086,111,0,0,57
2087,195,0,0,25
2088,140,0,0,29
2089,228,0,0,39
2090,74,0,0,33
2091,98,0,0,31
2092,150,0,1,35
2093,144,0,0,38
2094,104,0,0,14
2095,314,0,0,60
2096,297,0,0,37
2097,79,0,0,24
2098,74,0,0,25
2099,140,0,0,2
2100,73,0,0,41
2101,211,0,0,54
2102,164,0,0,2
2103,236,0,1,44
2104,72,0,0,31
2105,241,0,0,0
2106,103,0,0,25
2107,247,0,0,4
2108,128,0,0,1
2109,115,0,0,40
2110,114,0,0,9
2111,102,0,0,2
2112,113,0,0,7
2113,274,0,4,40
2114,115,0,0,15
2115,339,0,0,9
2116,95,0,0,33
2117,128,0,0,4
2118,308,0,0,5
2119,75,0,0,23
2120,99,0,1,33
2121,211,0,0,70
2122,408,0,0,94
2123,263,0,0,77
2124,264,0,0,13
2125,237,0,3,22
2126,95,0,0,49
2127,113,0,0,1
2128,393,0,1,5
2129,108,0,0,24
2130,103,0,0,0
2131,141,0,0,2
2132,210,0,0,7
2133,156,0,0,25
2134,203,0,0,37
2135,131,0,7,4
2136,112,0,0,40
2137,289,0,5,4
2138,326,0,0,5
2139,112,0,0,46
2140,393,0,0,43
2141,159,0,0,32
2142,115,0,0,36
2143,139,0,0,7
2144,241,0,0,15
2145,93,0,0,10
2146,399,0,0,34
2147,114,0,11,6
2148,296,0,0,42
2149,115,0,0,20
2150,119,0,0,31
2151,110,0,0,4
2152,134,0,0,3
2153,171,0,0,45
2154,80,0,0,19
2155,89,0,0,28
2156,164,0,0,32
2157,97,0,0,3
2158,75,0,4,36
2159,127,0,1,59
2160,191,0,0,13
2161,167,0,0,31
2162,168,0,0,33
2163,301,0,0,5
2164,53,0,1,48
2165,262,0,0,42
2166,122,0,0,37
2167,115,0,0,1
2168,100,0,0,16
2169,130,0,2,0
2170,185,0,0,21
2171,319,0,0,33
2172,133,0,0,0
2173,164,0,0,5
2174,244,0,1,2
2175,235,0,0,36
2176,150,0,0,27
2177,107,0,0,61
2178,296,0,0,42
2179,78,0,1,19
2180,113,0,0,48
2181,109,0,0,29
2182,110,0,0,34
2183,460,0,0,40
2184,114,0,2,14
2185,175,0,4,47
2186,388,0,0,40
2187,154,0,0,1
2188,196,0,0,45
2189,100,0,0,28
2190,174,0,0,27
2191,254,0,0,5
2192,108,0,0,1
2193,120,0,0,4
2194,103,0,0,4
2195,119,0,0,36
2196,214,0,0,4
2197,253,0,0,72
2198,194,0,0,27
2199,90,0,0,29
2200,195,0,0,13
2201,93,0,0,21
2202,107,0,0,41
2203,169,0,0,38
2204,97,0,0,2
2205,167,0,0,39
2206,265,0,0,3
2207,149,0,0,42
2208,115,0,0,13
2209,444,0,0,41
2210,266,0,0,79
2211,160,0,0,14
2212,173,0,0,32
2213,118,0,0,1
2214,87,0,2,32
2215,234,0,2,39
2216,103,0,0,26
2217,302,0,0,61
2218,123,0,0,38
2219,225,0,0,33
2220,186,0,0,14
2221,132,0,0,50
2222,175,0,0,32
2223,151,0,0,2
2224,192,0,0,6
2225,192,0,0,23
2226,136,0,0,2
2227,90,0,0,24
2228,101,0,0,36
2229,147,0,1,43
2230,176,0,0,9
2231,239,0,1,1
2232,151,0,0,27
2233,77,0,0,26
2234,141,0,0,1
2235,592,0,0,52
2236,172,0,0,32
2237,96,0,0,26
2238,91,0,0,30
2239,200,0,0,21
2240,238,0,0,41
2241,109,0,0,1
2242,337,0,0,23
2243,92,0,0,16
2244,231,0,0,6
2245,80,0,2,22
2246,168,0,2,20
2247,106,14,0,57
2248,49,47,0,89
2249,346,33,0,184
2250,93,5,0,78
2251,121,0,0,36
2252,77,4,1,44
2253,322,125,2,78
2254,83,14,0,40
2255,111,11,15,92
2256,201,0,0,43
2257,431,208,2,37
2258,156,0,0,0
2259,75,127,0,41
2260,413,269,1,112
2261,163,2,0,47
2262,130,78,1,124
2263,361,108,0,172
2264,101,1,0,70
2265,0,338,0,0
2266,445,53,0,278
2267,128,20,0,61
2268,302,20,0,93
2269,348,333,0,206
2270,300,69,0,97
2271,222,504,0,105
2272,64,232,1,117
2273,237,51,1,110
2274,83,11,0,36
2275,73,2,0,60
2276,0,112,0,0
2277,305,0,0,192
2278,204,175,0,62
2279,53,23,0,52
2280,124,12,0,71
2281,70,3,0,74
2282,338,32,0,109
2283,286,9,1,133
2284,106,0,0,31
2285,271,7,0,60
2286,181,2,0,90
2287,386,0,0,42
2288,281,0,0,84
2289,115,0,0,70
2290,133,0,0,118
2291,3,62,0,51
2292,72,11,0,25
2293,246,109,0,20
2294,14,292,0,81
2295,360,162,1,160
2296,214,1,0,130
2297,151,150,0,64
2298,236,45,0,40
2299,193,38,0,50
2300,92,1,0,49
2301,152,2,0,119
2302,40,16,0,52
2303,102,0,0,6
2304,218,0,0,41
2305,170,22,0,8
2306,42,33,0,29
2307,131,37,4,64
2308,342,7,0,36
2309,147,22,2,40
2310,199,10,6,32
2311,627,2,0,14
2312,183,0,0,5
2313,207,38,0,46
2314,80,8,0,18
2315,743,36,0,38
2316,146,17,0,84
2317,126,2,0,41
2318,194,0,0,13
2319,334,6,0,21
2320,151,13,0,18
2321,118,0,0,32
2322,109,50,3,77
2323,355,78,0,145
2324,165,102,0,131
2325,491,21,0,210
2326,12,27,0,70
2327,311,13,0,164
2328,82,79,0,69
2329,290,0,0,21
2330,293,0,0,10
2331,200,0,0,4
2332,152,0,0,14
2333,213,0,0,52
2334,139,0,0,28
2335,147,0,0,24
2336,115,0,0,16
2337,149,0,0,2
2338,557,0,0,64
2339,49,8,0,61
2340,139,10,0,37
2341,168,0,0,2
2342,148,10,0,35
2343,174,0,0,4
2344,133,0,2,23
2345,166,0,0,31
2346,103,11,0,1
2347,63,23,0,21
2348,465,25,3,3
2349,165,0,0,62
2350,111,0,0,63
2351,538,32,0,73
2352,306,0,1,25
2353,126,0,0,46
2354,132,0,0,22
2355,137,13,0,1
2356,95,0,0,26
2357,118,19,0,32
2358,167,0,0,27
2359,398,17,0,101
2360,84,0,0,21
2361,121,11,0,25
2362,277,73,0,4
2363,336,146,2,275
2364,625,72,0,72
2365,239,22,0,30
2366,303,39,0,86
2367,158,55,0,27
2368,152,0,0,0
2369,106,35,0,4
2370,169,14,0,29
2371,356,129,0,172
2372,291,28,0,21
2373,48,45,78,236
2374,548,165,0,111
2375,81,27,0,21
2376,237,240,21,265
2377,860,18,0,36
2378,211,11,0,24
2379,161,2,0,16
2380,545,67,0,54
2381,284,30,0,1
2382,97,8,0,21
2383,336,50,0,48
2384,74,0,0,38
2385,83,16,0,73
2386,62,10,0,53
2387,46,56,0,13
2388,61,20,0,64
2389,86,4,0,75
2390,193,30,0,82
2391,116,15,0,78
2392,287,5,0,43
2393,113,91,0,38
2394,77,37,0,69
2395,90,14,0,58
2396,248,37,0,79
2397,142,0,0,95
2398,55,23,0,75
2399,131,12,0,94
2400,151,96,0,101
2401,129,74,0,143
2402,22,68,2,64
2403,60,1,0,52
2404,245,24,0,84
2405,111,60,0,99
2406,53,7,2,114
2407,476,0,0,31
2408,2,104,0,6
2409,131,5,0,78
2410,93,59,1,107
2411,80,22,0,84
2412,111,8,0,108
2413,88,12,0,96
2414,74,7,1,205
2415,107,6,0,59
2416,371,25,0,190
2417,203,2,0,109
2418,85,16,0,107
2419,256,7,0,119
2420,104,13,0,71
2421,59,12,0,52
2422,157,7,0,88
2423,113,7,0,187
2424,198,8,0,109
2425,54,5,0,47
2426,496,24,0,349
2427,379,4,0,385
2428,179,10,0,90
2429,136,40,0,174
2430,164,37,0,119
2431,107,6,0,79
2432,126,0,0,78
2433,317,35,0,285
2434,99,22,0,58
2435,55,0,0,57
2436,71,17,0,197
2437,191,0,0,149
2438,575,42,0,220
2439,282,1,0,215
2440,11,103,0,104
2441,336,58,0,439
2442,253,33,1,289
2443,236,40,0,217
2444,49,14,0,124
2445,113,0,0,93
2446,216,44,0,246
2447,434,24,0,217
2448,11,0,0,87
2449,183,40,0,296
2450,166,0,0,129
2451,318,4,0,317
2452,346,24,0,344
2453,149,8,0,167
2454,99,2,0,148
2455,397,48,0,372
2456,240,9,0,252
2457,485,67,0,177
2458,193,62,0,228
2459,54,34,0,140
2460,135,0,0,134
2461,41,26,0,53
2462,170,55,0,137
2463,291,183,0,387
2464,150,53,2,157
2465,188,67,0,92
2466,195,59,0,82
2467,269,62,0,254
2468,379,86,0,217
2469,50,132,0,157
2470,188,32,0,82
2471,0,100,0,0
2472,380,86,0,244
2473,144,0,0,144
2474,90,68,84,531
2475,64,85,0,47
2476,239,42,0,58
2477,115,12,2,73
2478,5,470,0,25
2479,0,176,0,0
2480,3,71,0,31
2481,6,63,0,30
2482,66,12,0,58
2483,120,47,0,132
2484,62,1,0,55
2485,316,49,0,206
2486,3,108,0,42
2487,77,21,0,81
2488,194,59,0,64
2489,133,149,0,62
2490,211,88,0,230
2491,60,0,0,55
2492,10,0,38,224
2493,44,38,0,63
2494,187,47,0,112
2495,623,57,0,204
2496,201,78,1,264
2497,0,131,0,0
2498,136,72,6,137
2499,0,378,0,0
2500,637,80,0,130
2501,2,88,0,17
2502,13,97,0,10
2503,15,72,0,13
2504,115,37,0,97
2505,76,195,1,143
2506,421,70,2,198
2507,536,10,0,74
2508,68,0,0,96
2509,160,73,1,47
2510,71,40,0,77
2511,316,87,0,150
2512,25,70,0,100
2513,199,52,0,134
2514,146,51,1,114
2515,336,70,0,268
2516,170,2,0,18
2517,115,1,0,85
2518,326,90,0,266
2519,84,0,0,49
2520,116,1,0,106
2521,0,237,0,0
2522,135,1,0,126
2523,171,46,0,92
2524,282,64,0,160
2525,0,122,0,0
2526,111,29,0,77
2527,151,25,0,54
2528,519,53,0,254
2529,319,0,0,69
2530,191,6,0,166
2531,316,31,0,41
2532,1,177,0,6
2533,101,42,0,77
2534,192,0,0,35
2535,62,0,0,55
2536,136,0,0,134
2537,126,0,0,33
2538,83,0,2,62
2539,64,0,0,40
2540,107,0,0,106
2541,449,0,4,304
2542,154,0,0,91
2543,316,0,0,85
2544,369,0,0,119
2545,184,0,0,169
2546,82,0,0,76
2547,67,0,0,55
2548,300,0,0,94
2549,91,0,0,20
2550,258,9,1,0
2551,183,26,0,44
2552,319,68,1,5
2553,402,54,0,33
2554,180,65,6,87
2555,133,22,2,34
2556,211,100,0,4
2557,263,45,5,1
2558,250,93,0,81
2559,319,196,0,62
2560,229,93,0,64
2561,133,0,0,35
2562,438,43,3,22
2563,14,113,1,0
2564,176,59,0,64
2565,500,62,0,16
2566,278,73,0,88
2567,97,0,0,16
2568,239,40,6,72
2569,3,72,0,30
2570,525,92,0,95
2571,52,3,0,73
2572,65,33,0,47
2573,200,32,0,176
2574,26,19,0,91
2575,155,0,0,151
2576,282,8,0,242
2577,303,21,0,291
2578,231,4,0,136
2579,374,22,0,400
2580,243,10,0,192
2581,460,18,0,395
2582,301,33,0,353
2583,263,31,0,286
2584,369,3,0,398
2585,197,4,0,150
2586,161,7,0,155
2587,257,18,0,226
2588,391,31,0,488
2589,440,27,0,523
2590,18,8,0,85
2591,267,17,0,369
2592,310,27,0,407
2593,216,16,0,153
2594,168,11,0,160
2595,50,0,0,75
2596,231,12,0,267
2597,140,5,0,104
2598,419,51,0,334
2599,440,17,0,240
2600,477,24,0,349
2601,369,21,3,455
2602,314,16,0,272
2603,106,29,0,83
2604,47,8,0,59
2605,330,12,0,304
2606,333,9,0,307
2607,65,11,0,77
2608,262,14,0,243
2609,441,21,0,464
2610,265,0,0,254
2611,255,17,0,276
2612,240,18,0,281
2613,149,4,0,116
2614,91,11,0,119
2615,112,17,0,154
2616,161,4,0,161
2617,232,5,0,251
2618,359,11,0,325
2619,352,18,0,275
2620,221,21,0,229
2621,93,0,0,72
2622,114,14,0,135
2623,430,18,0,393
2624,329,32,0,317
2625,303,15,0,140
2626,117,26,0,191
2627,574,34,0,378
2628,390,4,0,298
2629,377,15,0,401
2630,223,4,0,140
2631,196,2,0,53
2632,428,23,0,437
