,eid,gender,birth_year,edu_degree,course_category,course_type,course_duration,student_amount,course_amount,dropout_rate_of_course,dropout_rate_of_user,L_mean,L_var,L_skew,L_kurtosis,S_mean,S_var,S_skew,S_kurtosis,11,12,13,14,21,22,23,24,31,32,33,34,41,42,43,44
446,100522,1,,0,16,0,11066400,1527,1,22,,114252.6,51703126318,1.5,0.25,13.88,1182.46,3.13,8.83,24,0,0,3,0,20,0,10,0,0,0,0,3,10,0,12
447,100756,0,,0,16,0,11066400,1527,1,22,,20227.75,139365606.2,0,1.23,6.55,181.43,3.32,12.57,0,0,0,0,0,75,0,8,0,0,0,0,0,8,0,12
448,100839,2,9,3,16,0,11066400,1527,2,22,,399243.75,89985520392,0.19,1.75,4.65,129.1,5.39,35.46,29,0,0,5,1,68,0,6,0,0,0,0,4,7,0,12
449,100874,0,,0,16,0,11066400,1527,1,22,,6942.33,386775037.2,2.99,7,15.1,1151.07,3.28,10.53,56,2,0,16,0,38,0,9,0,0,0,0,18,8,0,38
450,100900,0,,0,16,0,11066400,1527,2,22,,79270,27799628211,1.98,2.23,19.16,2583.89,3.47,11.6,147,1,0,47,0,86,0,12,0,0,0,0,48,11,0,118
451,101089,0,,0,16,0,11066400,1527,1,22,,,,,,2.79,33.58,4.22,20.42,0,0,0,1,0,69,0,6,0,0,0,0,1,6,0,11
452,101386,0,,0,16,0,11066400,1527,1,22,,,,,,12.63,1522.34,4.9,25.7,158,0,0,21,0,52,0,11,0,0,0,0,21,12,0,44
453,101447,0,,0,16,0,11066400,1527,1,22,,126709.76,1.21092E+11,3.49,10.77,24.08,2491.05,2.85,7.49,14,0,0,16,0,10,0,4,0,0,0,1,16,4,1,103
454,101459,0,,0,16,0,11066400,1527,1,22,,599047,3.39766E+11,0.54,1.26,11.06,1019.26,5.31,29.93,21,0,0,6,0,72,0,10,0,0,0,0,6,11,0,32
455,101544,0,,0,16,0,11066400,1527,3,22,33,,,,,10.57,675.49,4.4,23.41,0,0,0,0,0,86,0,13,0,0,0,0,0,13,0,31
456,102272,0,,0,16,0,11066400,1527,1,22,,122858,55281473645,2.01,2.82,19.18,1832.78,3.53,13.09,385,0,0,35,0,46,0,7,0,0,0,0,35,7,0,85
457,102381,0,,0,16,0,11066400,1527,2,22,,238590.11,2.14373E+11,1.78,1.63,18.44,2635.16,3.57,12.25,136,1,0,39,0,121,0,15,0,0,0,0,40,14,0,94
458,102440,0,,0,16,0,11066400,1527,4,22,25,,,,,8.43,575.14,4.18,17.1,0,0,0,1,0,28,0,2,0,0,0,0,1,3,0,4
459,102555,0,,0,16,0,11066400,1527,1,22,,122673.2,59425786602,1.5,0.25,19.06,3083.04,3.35,10.47,9,0,0,3,0,37,0,5,0,0,0,0,3,6,0,6
460,102741,0,,0,16,0,11066400,1527,,22,,225524.92,66493597823,0.57,1.06,24.67,2479.48,3.2,10.57,434,6,0,2,4,153,0,5,0,0,0,0,3,4,0,2
461,102817,1,,0,16,0,11066400,1527,1,22,,120588.53,78234020927,2.24,3.29,5.17,326.48,12.73,177.12,1024,0,0,15,0,84,0,6,0,0,0,0,14,7,0,10
462,102854,0,,0,16,0,11066400,1527,,22,,144878.75,13662356807,0.09,1.87,9.06,623.24,4.65,26.83,56,11,0,1,10,244,0,2,0,0,0,0,1,2,0,1
463,102977,0,,0,16,0,11066400,1527,1,22,,,,,,6.72,253.76,4.08,20.93,15,2,0,8,1,91,0,10,0,0,0,0,9,10,0,14
464,103342,1,9,3,16,0,11066400,1527,5,22,40,320555.12,2.08385E+11,1.1,0.13,11.71,1069.59,4.71,25.78,190,8,0,28,0,232,0,41,0,0,0,0,36,33,0,73
465,104733,0,,0,18,0,11320200,586,2,87,,29856.85,21674679669,6.37,40.95,13.49,1820.2,4.46,20.82,840,14,0,67,3,378,0,43,0,0,0,0,79,32,0,35
466,104840,0,,0,18,0,11320200,586,1,87,,30853.3,3301681462,2.17,4.27,15.28,1762.22,4.27,19.54,83,0,0,21,0,221,1,26,0,1,1,1,21,26,1,97
467,104913,1,,0,18,0,11320200,586,3,87,0,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
468,106009,1,9,3,11,0,5716800,242,7,66,42,40506.64,10160285618,2.73,5.69,34.66,2409.21,2.31,5.76,243,0,0,8,0,2,0,1,0,0,0,0,8,1,0,5
469,106174,1,9,3,11,0,5716800,242,4,66,50,49617,3851093179,0.89,0.56,33.19,1913.39,1.58,1.5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,106175,1,9,3,11,0,5716800,242,58,66,72,58522.5,9662667941,1.15,0.67,35.6,2090.64,1.41,0.14,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3
471,106404,1,8,3,11,0,5716800,242,4,66,75,122837.71,24595156949,0.89,0.63,33.88,3591.06,2.1,3.15,37,0,0,3,0,10,0,3,0,0,0,0,4,3,0,3
472,106428,1,9,3,11,0,5716800,242,8,66,75,129022.17,81460369846,1.79,1.2,16.71,1358.62,4.42,21.49,27,2,0,0,1,23,0,0,0,0,0,0,0,0,0,0
473,108943,2,9,4,1,0,21744000,860,4,88,25,211807.57,58340109495,0.95,0.29,11.64,1322.3,5.65,35.54,23,2,0,6,0,19,0,6,0,0,0,1,9,4,1,19
474,109187,1,8,4,1,0,21744000,860,6,88,16,53266.33,1929636381,0.17,1.1,14.85,1073.59,3.94,20.04,26,0,0,5,0,18,0,4,0,0,0,1,5,4,1,99
475,110893,1,9,3,11,0,10683000,715,4,93,50,52612.46,37479606371,4.41,19.63,24.25,2739.01,3.09,9.78,152,0,0,28,0,434,0,17,0,0,0,0,28,17,0,117
476,111622,0,,0,11,0,10683000,715,4,93,25,59190.5,27854674800,3.23,8.66,11.37,1013.69,6.65,52.55,2,0,0,2,0,67,0,6,0,0,0,0,2,5,0,28
477,111822,1,,6,16,0,10587600,305,4,83,25,151167.05,21491771430,0.99,0.08,17.96,1973.8,3.85,15.53,7,0,0,8,0,0,0,0,0,0,0,0,8,0,0,45
478,111849,1,8,3,16,0,10587600,305,9,83,33,79798.14,32250739523,2.72,6.21,26.26,1800.87,3,11.14,50,0,0,16,0,0,0,0,0,0,0,0,16,0,0,28
479,111895,1,7,4,16,0,10587600,305,9,83,22,61071.6,40514162028,4.7,23.29,17.17,2128.68,3.74,14.79,173,0,3,43,0,0,0,0,2,0,1,5,44,0,5,88
480,112273,1,6,3,16,0,10587600,305,6,83,0,71709.83,24011550428,1.79,1.2,32.75,5269.43,2.57,5.39,26,0,0,10,0,0,0,0,0,0,0,0,10,0,0,12
481,112333,2,8,4,12,0,11030400,615,7,75,57,263252.89,2.99881E+11,2.33,3.69,4.96,107.77,11.71,172.03,0,0,0,0,0,314,0,5,0,0,0,0,0,4,0,29
482,112350,1,7,3,12,0,11030400,615,4,75,0,86174.45,45441507981,3.19,9.57,10.63,1083.33,5.41,31.9,47,1,0,26,0,105,0,13,0,0,0,0,26,12,0,43
483,112445,0,,0,12,0,11030400,615,1,75,,75199.04,21425864638,3.58,12.85,13.69,1107.79,4.36,22.51,351,1,0,42,0,426,0,46,0,0,0,1,44,45,1,216
484,112511,2,8,3,12,0,11030400,615,5,75,40,452384.25,2.13664E+11,0.13,1.83,7.92,770.45,7.47,55.45,0,0,0,0,0,54,0,2,0,0,0,0,0,3,0,8
485,112515,0,,0,12,0,11030400,615,5,75,40,70657.25,6415923669,0.61,1.23,6.5,77.82,5.25,31.73,0,0,0,0,0,59,0,0,0,0,0,0,0,0,0,0
486,112519,2,8,4,12,0,11030400,615,1,75,,170704.46,1.35553E+11,1.94,1.83,14.66,1345.14,4.1,18.71,342,2,0,42,1,340,0,24,0,0,0,0,42,23,0,80
487,112532,1,11,5,12,0,11030400,615,3,75,0,260639.8,1.8939E+11,1.42,0.13,7.06,541.27,7.94,69.97,8,0,0,4,0,63,0,7,0,0,0,0,4,7,0,15
488,112568,0,,0,12,0,11030400,615,5,75,40,283336.86,91344396026,0.55,1.39,10.08,123.05,2.68,9.79,0,0,0,0,0,248,0,0,0,0,0,0,0,0,0,0
489,112677,0,,0,12,0,11030400,615,,75,,163147,94594607013,2.06,3.49,4.42,255.13,12.24,176.82,1268,2,0,53,0,117,0,13,0,0,0,0,55,11,0,83
490,112772,0,,3,12,0,11030400,615,2,75,,198670.07,1.95962E+11,2.56,5.42,8.65,717.71,5.73,40.42,246,1,0,27,0,396,0,27,0,0,0,0,28,26,0,37
491,113071,2,8,4,12,0,11030400,615,4,75,25,,,,,25.15,2672.61,3.25,10.95,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0
492,113094,1,7,3,12,0,11030400,615,3,75,33,178958.75,1.31102E+11,2.42,4.72,16.77,1448.81,3.73,16.34,256,0,0,30,0,423,0,20,0,0,0,0,30,20,0,57
493,113272,2,8,5,12,0,11030400,615,3,75,0,266519.57,2.29409E+11,1.6,0.98,13.24,1005.43,3,8.33,13,0,0,25,0,0,0,0,0,0,0,0,25,0,0,23
494,113279,2,9,4,12,0,11030400,615,1,75,,49710.43,19047831808,2.88,6.91,7.91,824.89,5.91,38.92,78,2,0,36,0,390,0,24,0,0,0,0,38,22,0,102
495,113530,1,9,3,12,0,11030400,615,7,75,42,179329.85,2.29722E+11,2.96,7.19,5.63,517.35,7.61,67.17,47,1,0,29,0,389,0,25,0,0,0,1,31,24,1,86
496,116985,1,8,4,18,0,11635200,401,18,82,66,32811.01,7613699496,4.33,20.28,21.25,2387.94,3.07,9.3,859,0,0,225,0,165,0,7,0,0,0,0,225,7,0,307
497,117030,0,,0,18,0,11635200,401,1,82,,66521.5,27186113268,3.14,9.34,10.45,1196.43,5.3,31.09,309,1,0,70,0,432,0,14,0,0,0,0,71,13,0,113
498,117055,1,7,3,18,0,11635200,401,11,82,63,149177.57,58270698164,1.62,1.08,11.76,1032.58,5.34,34.82,25,2,0,9,0,105,0,11,0,0,0,0,12,9,0,63
499,117064,1,,0,18,0,11635200,401,6,82,16,228015.83,2.78015E+11,2.65,5.6,5.12,212.37,8.08,85.65,57,2,0,29,2,145,0,16,0,0,0,1,29,16,1,66
500,117259,1,9,6,18,0,11635200,401,9,82,66,100971.67,36190851126,1.59,0.75,10.05,714.29,5.88,43.97,57,0,0,29,0,183,0,10,0,0,0,0,28,10,0,70
501,117260,0,,0,18,0,11635200,401,4,82,0,52377.55,40384813506,4.23,16.26,9.98,745.89,5.13,32.11,124,0,0,40,0,82,0,3,0,0,0,0,40,3,0,49
502,117514,1,,3,2,0,8735400,2603,19,73,63,127510.61,56104083626,2.12,3.95,23.51,4089.39,3.18,8.85,159,0,0,23,0,0,0,0,0,0,0,0,23,0,0,10
503,117682,1,9,3,2,0,8735400,2603,6,73,50,153207.18,2.21354E+11,2.84,6.09,68.96,11556.94,1.25,0.27,57,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
504,117742,1,8,3,2,0,8735400,2603,7,73,71,100008.39,43871701470,2.02,2.45,41.17,5660.21,2.16,3.61,138,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0
505,117751,0,,0,2,0,8735400,2603,3,73,66,110745.07,1.40775E+11,3.31,9,38.46,5556.95,2.25,4.02,81,0,0,23,0,0,0,0,0,0,0,0,23,0,0,0
506,117830,1,8,3,2,0,8735400,2603,2,73,,86030.3,72649470496,3.31,9.9,29.86,3689.35,2.58,5.93,266,0,0,47,0,0,0,0,0,0,0,0,46,0,0,4
507,117891,0,,0,2,0,8735400,2603,3,73,66,53074.96,16208793906,3.22,10.3,30.92,4200.07,2.59,6.11,123,0,0,33,0,0,0,0,0,0,0,0,33,0,0,8
508,117903,0,,0,2,0,8735400,2603,5,73,40,21518.25,3124400705,2.27,3.14,58.4,9742.82,1.49,0.47,36,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0
509,118081,1,9,3,2,0,8735400,2603,7,73,57,121518.05,67219716221,2.52,5.94,20.18,2271.25,3.74,14.97,193,0,0,33,0,0,0,0,0,0,0,0,32,0,0,9
510,118143,0,,0,2,0,8735400,2603,6,73,66,247377.83,1.61906E+11,1.89,2.71,29.5,3354.33,2.8,7.66,139,0,0,23,0,0,0,0,0,0,0,0,22,0,0,8
511,118150,0,,0,2,0,8735400,2603,9,73,77,110832.87,67009369130,3.05,9.08,30.75,3577.66,2.81,7.79,147,0,0,29,0,0,0,0,0,0,0,0,29,0,0,9
512,118208,0,,0,2,0,8735400,2603,7,73,28,524622,4.19693E+11,0.84,0.98,35.92,3646.35,1.75,1.84,25,0,0,7,0,0,0,0,0,0,0,0,6,0,0,1
513,118317,0,,3,2,0,8735400,2603,7,73,71,121828.74,56919582691,2.39,4.7,30.58,2865.61,2.5,6.39,253,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0
514,118322,1,8,5,2,0,8735400,2603,7,73,71,113998.52,91384877460,3.35,10.87,37.47,6009.55,2.39,4.27,133,0,0,17,0,0,0,0,0,0,0,0,16,0,0,0
515,118329,0,,0,2,0,8735400,2603,3,73,66,161455.33,1.44561E+11,2.4,3.91,34.67,4925.11,2.4,4.72,161,0,0,17,0,0,0,0,0,0,0,0,17,0,0,2
516,118418,0,,0,2,0,8735400,2603,5,73,40,93316,15274734634,0.77,1.2,27.95,4014.06,2.85,7.14,96,0,0,37,0,0,0,0,0,0,0,0,37,0,0,6
517,118540,0,,0,2,0,8735400,2603,3,73,66,131343,67641255499,2.47,4.62,28.23,3201.08,2.8,7.32,90,0,0,29,0,0,0,0,0,0,0,0,29,0,0,18
518,118717,1,8,3,2,0,8735400,2603,8,73,37,8590,269732390.8,1.5,0.25,61.96,11447.64,1.28,0.28,11,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0
519,118970,0,,0,2,0,8735400,2603,1,73,,75075.06,27663900653,2.17,3.52,15.5,884.15,2.74,7.14,362,0,0,48,0,0,0,0,0,0,0,0,48,0,0,10
520,119218,1,7,4,2,0,8735400,2603,3,73,0,,,,,43.86,8035.84,2.02,2.13,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
521,119272,0,,0,2,0,8735400,2603,3,73,66,89193.34,33756592113,2.31,4.99,38.56,6262.58,2.19,3.28,87,0,0,40,0,0,0,0,0,0,0,0,40,0,0,3
522,119276,1,8,3,2,0,8735400,2603,10,73,70,154464.69,67059362197,2.2,4.1,53.31,6506.97,1.72,1.66,56,0,0,12,0,0,0,0,0,0,0,1,11,0,1,8
523,119303,1,8,3,2,0,8735400,2603,1,73,,61974.76,20650481797,2.21,3.51,39.59,5081.73,2.07,3.31,203,0,0,29,0,0,0,0,0,0,0,0,29,0,0,0
524,119429,1,9,3,2,0,8735400,2603,,73,,202628.79,2.44565E+11,2.7,5.95,5.35,368.29,11.47,141.57,1389,0,0,26,0,0,0,0,0,0,0,0,25,0,0,0
525,119745,1,6,5,2,0,8735400,2603,10,73,40,230440.42,1.9305E+11,2.35,4.48,43.13,3358.37,1.96,4.16,87,0,0,14,0,0,0,0,0,0,0,0,14,0,0,5
526,119835,0,,0,2,0,8735400,2603,24,73,54,89306.85,30960730935,2.02,2.91,9.72,755.14,6.09,44.86,868,0,0,40,0,0,0,0,0,0,0,0,40,0,0,0
527,120008,2,9,0,2,0,8735400,2603,5,73,20,76339.56,37174983103,3.16,8.98,19.72,2194.2,3.35,12.25,367,0,4,3,0,0,0,0,4,0,6,0,3,0,0,0
528,120029,1,9,3,2,0,8735400,2603,1,73,,118587.76,45366382107,1.85,1.77,38.83,4117.69,2.17,4.16,247,0,0,31,0,0,0,0,0,0,0,0,31,0,0,11
529,120194,0,,0,2,0,8735400,2603,5,73,40,140814.84,1.05992E+11,2.16,3.09,19.51,3027.24,3.77,13.34,156,0,0,22,0,0,0,0,0,0,0,0,22,0,0,0
530,120283,1,5,3,2,0,8735400,2603,3,73,33,384098.43,2.69273E+11,1.13,0.02,26.83,3442.72,2.57,5.91,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,120527,1,9,3,2,0,8735400,2603,7,73,57,190005.17,72075859430,0.71,1.48,39.38,5450.64,1.93,2.34,61,0,0,20,0,0,0,0,0,0,0,0,20,0,0,2
532,120538,2,9,3,2,0,8735400,2603,3,73,66,88528.57,28847518113,2.4,5.27,47.89,3675.71,2.04,4.19,217,0,0,7,0,0,0,0,0,0,0,0,7,0,0,10
533,120622,0,,0,2,0,8735400,2603,3,73,0,156241.95,89306717163,2.24,3.63,4.83,283.88,12.67,174,2103,0,0,28,0,0,0,0,1,0,1,2,28,0,3,16
534,120644,0,,0,2,0,8735400,2603,,73,,100003.95,32443018206,2.18,4.06,27.53,4725.21,2.78,6.49,103,0,0,38,0,0,0,0,0,0,0,0,38,0,0,0
535,120679,0,,0,2,0,8735400,2603,3,73,66,55029.17,50821617654,4.28,17.37,35.12,3992.29,2.32,4.68,280,0,0,14,0,0,0,0,0,0,0,1,14,0,1,2
536,120800,1,8,4,2,0,8735400,2603,1,73,,81236.48,32268939982,2.7,7.34,26.59,2465.25,2.89,8.92,267,0,0,32,0,0,0,0,0,0,0,0,32,0,0,2
537,121017,0,,0,2,0,8735400,2603,3,73,33,165662,1.39738E+11,2.26,3.44,29.84,3726.34,2.71,6.54,67,0,0,17,0,0,0,0,0,0,0,0,17,0,0,4
538,121150,1,8,3,2,0,8735400,2603,2,73,,171589,1.25693E+11,1.99,2.51,22.1,2753.8,3.45,11.36,222,0,0,29,0,0,0,0,0,0,0,0,29,0,0,4
539,121491,1,8,4,2,0,8735400,2603,11,73,54,190910.56,1.59343E+11,2.2,3.22,22.93,1541.76,3.33,11.14,2,0,0,16,0,0,0,0,0,0,0,0,17,0,0,19
540,121672,0,,0,2,0,8735400,2603,2,73,,70295.29,41832322307,3.94,15.14,21.18,2770.73,3.56,12.49,253,0,0,33,0,0,0,0,0,0,0,0,33,0,0,5
541,122558,0,,0,2,0,8735400,2603,5,73,20,83107.28,34192790378,3.16,10.79,23.33,2501.06,3.12,9.92,292,0,0,33,0,0,0,0,0,0,0,0,33,0,0,11
542,122703,1,8,3,2,0,8735400,2603,3,73,33,197884.67,1.71551E+11,2.46,5.31,34.48,4819.84,2.37,4.59,78,0,0,20,0,0,0,0,0,0,0,0,20,0,0,4
543,122841,0,,0,2,0,8735400,2603,4,73,75,92507.39,71536783343,4.47,19.93,46.64,5374.52,1.91,2.62,39,0,1,16,0,0,0,0,0,0,37,8,16,0,7,10
544,123000,1,8,4,12,0,6492600,316,5,89,0,,,,,7,41.75,1.73,1.84,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
545,123450,0,,0,12,0,6492600,316,3,89,33,117800,56905132293,2.51,5.74,13.51,1984.89,4.98,24.98,105,4,0,36,2,0,0,2,0,0,0,0,38,0,0,30
546,124171,1,6,3,5,0,15307200,658,9,91,44,66125.95,32831488921,2.74,5.97,22.71,2339.7,2.91,8.8,104,21,0,25,25,209,0,8,0,0,0,0,20,12,0,10
547,124473,1,9,3,5,0,15307200,658,9,91,22,47641.1,6554155921,1.66,1.53,20.67,3586.4,3.25,9.5,19,2,1,0,2,67,0,2,1,1,1,0,0,1,1,0
548,124779,0,,0,5,0,15307200,658,3,91,33,79828.2,70985616473,3.65,12.11,5.75,318.58,9.64,107.61,3400,6,0,14,6,183,0,7,0,0,0,0,14,7,0,14
549,125730,1,,6,15,0,5412600,731,4,93,25,26817.67,7628333671,5.63,35.39,19.62,2256.84,3.44,12.64,4,3,0,22,0,845,0,88,0,0,0,0,25,86,0,188
550,126580,0,,0,15,0,5412600,731,3,93,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,126615,0,,0,15,0,5412600,731,3,93,0,27592.8,2501378183,1.5,0.25,29.54,4014.83,2.38,4.58,29,0,0,5,0,2,0,1,0,0,0,0,5,0,0,10
552,126880,1,7,3,15,0,5412600,731,3,93,0,9292.33,92019014.22,0.49,1.26,31.65,3956.95,2.51,5.9,32,4,0,8,5,12,0,0,0,0,0,0,7,1,0,11
553,128309,2,9,3,17,0,11023200,297,2,87,,35343.35,6244089471,3.93,18.39,25.56,3191.81,3.14,9.46,221,1,0,53,1,12,0,15,0,0,0,0,53,15,0,110
554,131142,2,8,4,7,0,10339200,275,2,74,,121976.27,74064817616,2.28,3.75,37.08,2500.87,2.23,5.64,333,0,0,19,0,14,0,1,0,0,0,2,19,1,2,7
555,131214,0,,0,7,0,10339200,275,49,74,61,98675.2,27812473186,2.06,3.04,24,2348.48,3.31,11.86,277,1,0,3,1,47,0,1,0,0,0,0,3,1,0,5
556,131236,0,,0,7,0,10339200,275,5,74,40,137107,33469163771,1.3,0.02,22.31,1715.62,2.3,4.93,10,0,0,1,0,30,0,4,0,0,0,0,1,5,0,7
557,131240,1,9,3,7,0,10339200,275,6,74,50,244442.75,2.77238E+11,1.88,1.71,28.46,4221.03,2.79,6.75,70,1,0,17,0,18,0,2,0,0,0,0,18,1,0,1
558,131290,1,8,3,7,0,10339200,275,7,74,71,108584.81,86547989974,3.65,13.19,42.23,3932.63,1.87,2.71,110,0,0,16,0,18,0,2,1,0,0,0,16,2,0,5
559,131397,0,,0,7,0,10339200,275,3,74,0,85870.94,35670712101,2.46,4.87,4.88,285.69,12.04,157.38,1014,1,0,8,0,16,0,4,0,0,0,0,9,3,0,5
560,131480,0,11,3,7,0,10339200,275,108,74,57,77993.38,41666286933,2.27,3.14,14.01,714.41,6.53,58.98,164,0,0,4,0,0,0,0,0,0,0,0,4,0,0,1
561,131585,0,,0,7,0,10339200,275,3,74,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
562,135432,0,,0,2,0,10897200,818,4,82,50,79469.31,18030006085,1.44,0.33,13.46,2017.01,4.86,23.46,711,2,0,29,2,2,0,0,0,0,0,0,29,0,0,7
563,135646,0,,0,2,0,10897200,818,3,82,33,243834.5,1.73354E+11,1.38,0.19,39.46,5920.33,2.02,2.5,18,0,0,5,0,0,0,0,0,0,0,0,5,0,0,3
564,136267,0,,0,2,0,10897200,818,7,82,28,8415.89,187232292.1,1.36,0.07,34.75,4750.29,2.14,3.45,67,0,0,17,0,0,0,0,0,0,0,0,17,0,0,3
565,136315,2,7,5,2,0,10897200,818,5,82,40,116491.79,81479066408,2.48,4.78,47.85,6993.72,1.65,1.33,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,136441,1,9,4,2,0,10897200,818,7,82,42,50472,11731264480,2.02,2.12,45.51,5953.45,1.85,2.22,67,0,0,12,0,0,0,0,0,0,0,0,11,0,0,1
567,136566,1,9,4,2,0,10897200,818,4,82,25,211127.29,97702748215,1.4,0.87,32.49,3919.67,2.3,4.74,159,6,0,1,6,16,0,0,0,0,0,0,1,0,0,1
568,136595,1,9,3,2,0,10897200,818,4,82,25,202709,2.00144E+11,1.79,1.2,23.77,2305.25,3.91,17.52,28,1,0,2,0,13,0,1,0,0,0,0,2,1,0,0
569,136661,1,9,3,2,0,10897200,818,,82,,53735.11,19496326454,3.4,10.5,13.13,1233.53,4.52,22.58,1125,2,0,48,0,16,0,3,0,0,0,0,51,1,0,13
570,136804,1,8,3,18,0,7689600,406,7,74,57,75360.89,65967301781,4.95,24.28,24.61,2685.97,3.14,10.01,132,15,0,20,8,51,0,19,0,0,0,0,26,12,0,28
571,136855,0,,0,18,0,7689600,406,4,74,75,32687.41,61552512049,8.4,68.76,22.97,2627.05,3.31,11.06,403,32,0,84,18,103,2,46,0,0,3,4,99,34,2,45
572,136871,0,,0,18,0,7689600,406,3,74,33,,,,,8.13,204.83,2.33,4.32,0,0,0,1,0,23,0,9,0,0,0,0,0,10,0,3
573,137102,1,7,5,18,0,7689600,406,2,74,,33406.59,9612020562,4.51,19.92,22.38,1983.5,3.25,11.62,723,10,1,45,9,21,1,21,0,0,0,2,46,21,0,20
574,137145,1,9,4,18,0,7689600,406,7,74,71,145302.19,60751421006,1.8,2.31,30.44,3316.51,2.43,5.38,148,13,0,8,6,54,0,14,0,0,0,0,14,8,0,11
575,137162,1,9,3,18,0,7689600,406,3,74,33,298873.57,5.27014E+11,2.04,2.17,25.33,2370.53,3.31,12.09,65,2,0,6,2,5,0,1,0,0,0,0,6,1,0,3
576,137423,1,8,4,18,0,7689600,406,2,74,,23115.26,23151436566,8.24,68.49,24.91,2394.77,3.05,9.88,437,22,0,36,8,64,0,18,0,0,0,0,49,5,0,12
577,137477,0,,0,18,0,7689600,406,,74,,29984.41,12547131409,5.12,27.87,5,277.95,11.49,145.91,6649,18,0,33,8,71,0,27,0,0,0,0,43,17,0,12
578,137483,1,9,4,18,0,7689600,406,1,74,,21651.96,3055684153,3.48,12.82,39.01,3984.3,2.15,4.16,655,30,0,39,15,109,1,41,0,0,0,2,53,28,1,34
579,137631,1,9,0,18,0,7689600,406,3,74,33,24573.8,7356359427,3.47,10.04,47.65,4785.6,1.53,1.1,78,7,0,6,5,23,0,2,0,0,0,0,9,0,0,2
580,138312,2,,0,14,0,9900000,494,3,88,0,789.55,305710.43,2.36,4.46,18.53,2544.09,3.75,14.09,39,3,0,19,0,41,0,7,0,0,0,0,22,4,0,13
581,138500,1,8,3,14,0,9900000,494,23,88,47,294831,1.02002E+11,0.57,1.31,6.11,277.95,9.94,126.29,27,0,0,83,0,0,0,0,0,0,0,0,83,0,0,99
582,138590,1,8,3,14,0,9900000,494,34,88,29,276442.7,2.37761E+11,2.34,4.03,9.23,594.92,3.8,14.19,0,0,0,2,1,9,0,6,0,0,0,0,1,7,0,26
583,139210,1,9,3,11,0,8695800,366,,85,,120741.06,93614936241,2.77,6.52,20.22,1729.61,3.05,9.93,330,4,0,68,4,28,0,9,0,0,0,0,69,9,0,97
584,139828,0,,0,11,0,8523000,646,7,80,14,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
585,140140,0,,0,11,0,8523000,646,1,80,,172511.29,1.0847E+11,2.12,3.59,9.27,1182.41,5.97,38.06,37,4,0,36,0,99,0,18,0,0,0,0,40,14,0,117
586,140180,0,,0,11,0,8523000,646,,80,,31380.8,24659263063,6.88,47.74,28.7,2218.21,2.71,8.25,1023,0,1,52,0,155,0,27,1,0,0,0,53,27,0,112
587,140196,0,,0,11,0,8523000,646,7,80,14,,,,,,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
588,140212,0,,0,11,0,8523000,646,6,80,0,287179.75,91672316406,0.3,1.61,6.12,550.66,6.7,49.03,0,0,0,0,0,43,0,14,0,0,0,0,0,13,0,13
589,140265,0,,0,11,0,8523000,646,1,80,,46951.21,18053933605,3.07,8.11,6.93,759.32,7.55,63.1,524,0,0,144,0,49,0,6,0,0,0,0,144,7,0,138
590,140816,0,,0,11,0,8523000,646,1,80,,41952.29,26066810315,4.49,19.29,25.85,2285.72,3.02,10.03,401,6,0,56,3,63,0,11,0,0,0,0,59,8,0,99
591,140859,1,,3,11,0,8523000,646,,80,,30403.4,5953101693,2.8,6.79,21.1,2648.99,3.23,10.55,110,11,0,54,7,70,0,9,0,0,0,0,58,5,0,99
592,141272,0,,0,11,0,8523000,646,1,80,,42788.32,10935168264,3.07,9.53,13.16,1619.66,5,27.49,124,0,0,76,1,90,0,10,0,0,0,0,75,11,0,138
593,141516,1,8,4,11,0,8523000,646,,80,,39314.5,36006075071,5.7,31.24,16.58,2089.65,3.98,16.69,121,8,0,52,2,68,0,16,0,0,0,1,57,10,2,95
594,142386,1,9,4,11,0,4894200,248,55,80,56,172273.9,2.40261E+11,2.66,5.08,21.86,3257.5,3.33,10.38,42,0,0,35,0,20,0,2,1,0,1,1,35,2,2,44
595,143194,1,8,4,11,0,8868600,284,5,60,0,,,,,41.67,6344.67,2.15,3.09,2,0,0,2,0,0,0,0,0,0,0,0,1,0,0,4
